"username","rating","helpful","total","date","title","review"
"The_Film_Cricket","Null","1","6","16 November 2015"," A compelling movie that loses focus
","There's an effective, quiet pall that hangs over every scene of Sicario, an appropriately nervous sense that we have entered into an atmosphere of death. This is refreshingly new. Movies about federal agents at war with the Mexican drug cartels have a tendency to be very slick and unafraid to get into the messier bits of such an unsavory industry. Sicario doesn't do that. Here is a movie that isn't afraid to get its hands dirty. Pulled out of our comfortable American of commercialization, the film takes us into a world that might look right at home in a post-apocalyptic thriller. Yet, this is not about any grand catastrophe between nations; it's about the drug war that stretches from the southwestern United States all the way into the deepest heart of the Mexican desert.<br/><br/>The purpose of Sicario (which is the Spanish word for 'hitman') is to take us into this world and then ask us a question. Should our federal agents have free reign to move into Mexico and bend the rules in order to crack down on drug lords who are spilling poison into our country and theirs? The answer is not as simple as you might think. It is easy to think that procedures must be followed, that laws must be upheld. But what are our government agents to do when a community has become so overrun by drug cartels that naked, decapitated human bodies are displayed in public as a warning? It is a moral dilemma that lies at the door of FBI agent Kate Macer (Emily Blunt), a relative greenhorn whose experiences are beginning to morph into PTSD. As the movie opens, we find Kate and her fellow agents busting into a house in Chandler, Arizona to find a kidnapping victim. They don't just kick down the door, they're tactics involve driving through the sidewall of the house. After a clumsy gun battle with armed criminals, something comes to light that is first spotted through a bullet hole in one of the walls â€“ a gruesome tableau of death. Bodies wrapped in plastic turn up, rows and rows of them. Who are these men? Why are they here? And how did they meet such a gruesome fate? The search for those answers begins the next day when Kate is hired to join the intra-agency task force that will move into Mexico, and attempt to disrupt the drug business there. Her immediate superior is a smiling wise-guy black-ops cowboy named Matt (Josh Brolin) who isn't exactly loose with the details of their mission. She's none-too-trusting of Matt or his team, and is especially suspicious of a soft-spoken former prosecutor named Alejandro (Benecio Del Toro), a hulking specter whose positioning in this mission has a lot more to do with breaking down the cartels then meets the eye.<br/><br/>Traveling into Mexico with Matt's squad, Kate is appalled by the lack of procedure at hand. What they do, and how they get information. What is most galling to her is that Matt and his team are not interested in arrests but in getting to the kingpin at the center. The method (as spelled out in the trailer) is to stir the pot, the create a war within the community that will smoke the head man out. What seems reasonable to everyone else, is appalling to Kate, who still believes that policy and procedure must be observed.<br/><br/>That, really, is the movie's weak point. Kate spends the entire movie in private protest over what is going on and how things are being handled. We, in the audience, applaud the men who are willing to bend the rules. We understand that they are operating in a den of vicious animals, and certain lines must be crossed, but Kate remains in protest long after it might have seemed that she would come around to their way of thinking. One might think that she would either be on board for this, or be sent home.<br/><br/>I was also put off by the movie's third act, where it might have been interesting to see where the infiltration effected the cartels themselves. Instead the movie turns inward and becomes a more personal drama leading to a showdown that has little if any real resolution.<br/><br/>Those objections aside, this still a very good movie. It was directed by Canadian filmmaker Denis Villeneuve who made the excellent kidnapping drama Prisoners two years ago. What he shows in both films is his ability to orchestrates scenes. The scenes involving the feds infiltrating the inner sanctum of the cartel are handled very well because we understand it as part of the story, not as a series of confused editing as a Michael Bay film might. Villeneuve has the patience to tell this story as it unfolds rather than make it all obvious in the first few minutes. He gives us that sense that we are wandering through the valley of death where bloody violence springs up out of nowhere and human life is meaningless. It's not a perfect movie, but it is a very well made movie, one that has you thinking about it afterwards."
"bogota909","10","1","6","15 November 2015"," Best movie I've seen in the past few years!! Definitely a Oscar winner
","From the script to the dialogue, to the ending such a great film The angle that the director lead to was brilliant.. Benicio del toro was phenomenal, along with emely blunt and josh brolin The soundtrack was great, the scenes seem authentic from the start to end Love the script, loved how every scene came out, the ending was also on. Point, no other way I would of ended the movie miself, wish they let the crooked cop go home to his family, but I get it, it supposed be cut throat. only thing would I critique is the partner of emely blunt, they could of casted a better actor that resembles the part ðŸ‘ŽðŸ‘Ž <br/><br/>The acting from Del toro A+ Emely blunt B Josh brolin b+ Director view A+ Ending of film A+ Sound track A+<br/><br/>All in all the film was well worth seeing even after its been out for over a month, I got my moneys worth!! Oscar contender for sure go see it if you haven't, and if you have go see it again.. (Popcorn n movie critic)"
"Cameron_Davis","9","1","6","24 October 2015"," One of the years best
","This is a film that I was excited for ever since I saw the the director of Incendies, Prisoners and Enemy's name Denis Villeneuve attached to this project. though I was worried that the first-time writer's flaws would show, this being his first script - I was surprised to find a great, suspense filled story with interesting characters. this is a film that feels unlike any other, with its different style/approach to the story, set pieces cinematography - with legend Roger Deacons putting one of the most visually striking films to screen. This film is extremely hard to predict, and is riveting to watch all the way to the end, despite the middle feeling like its loosing its way. I thought this as a flaw the first time through, but upon a second viewing I realized that every scene was needed and played an important part to developing characters, story and themes/messages. The performances are nothing short of amazing, and i refuse to give away and details so ill end it at that. Try and refrain from watching any promotional material for this film - as I found this as a more interesting experience from only watching a single trailer. <br/><br/>This is an awesome and intense movie - that should be a required viewing for anyone interested in the art of film making."
"winnychapel","8","1","6","12 October 2015"," puppy in a wolf pack
","This one is not easy to digest and not easy to shake off. So be prepared. Some of the ideas behind the movie are the same as in traffic. When idealism must face a very gruesome version of reality and realize that the only solution to this is escaping before it sucks you in. The action scenes are cold, brutal and leave no room for glorification or judgment. The killings just happen. No regrets and no emotions just daily business. What you see are people who already set in their path(except for Emily Blunt's character) and who are just executing what has been decided or happened a long time ago. Emily Blunt's character is a indicator of what will happen to a normal person if sucked into this world. She is dragged through the events of this movie without really knowing what happens to her until its too late. This is what i like to call a reality horror movie. It shows us that you don't need a imaginary biblical underworld for having an idea what it is like in hell. <br/><br/>The only disappointing part of this movie were Benicio Del Torro's character. Not the actor himself but the character. Del Torro's character is too far gone to be interesting (in contrast to his character in traffic). There are no pivotal moments no emotions left in his character. He is just executing his revenge plan. Even at the final dinner scene, he did not show any sign of emotions. Relief or anything remotely human. This world and the characters in it drag you so far down that even the last dinner scene, where Del Torro's character kills the cartel leader's family, won't shock you anymore. I watched the scene several times, but given the world which was presented in the movie, it was not shocking anymore. Movies like these don't need a climax (dinner scene) just a fitting end. <br/><br/>This might sound strange, but i can't really recommend watching this movie. The acting is solid, the scenes, the plot, the visuals are all excellent, but this movie makes you feel scared in a very uncomfortable way. A feel-bad movie so to say."
"VladIIITheImpaler","9","1","6","10 October 2015"," Brutal
","The most horrifying part of ""Sicario"" is that everything that happens is the god-honest truth, right down to the sheer amount of death and violence that most Mexican civilians have witnessed as a result of the ""Mexican"" drug war. I put quotations because as one cartel leader in Sicario posits, most of this war was fueled and instigated by the US, unleashing a chain of reactions that has led up to this point. <br/><br/>There is very little in Sicario to suggest that any of it is exaggerated, despite the amount of explosions and gun action there is. The acting and script combined leave you on the edge of your seat about 98% of the time and the other 2% is just a bit of breathing room before the next big event happens, but it all remains plausible. My only issue is that Emily Blunt's character was a little underdeveloped - she starts out as the protagonist but by the end, we're left unsure whether or not she is or Benicio del Toro's character is the real star. It also wavers at times between being a gripping expose and a revenge story for del Toro's character who works as a ""CIA consultant"" to get access to the men responsible for his wife and daughter's deaths. All in all, once you leave - be prepared to lie down after you leave the theater."
"selvintercero","8","1","6","4 October 2015"," Tension. Drama and mystery all into one.
","Sicario is dark, dramatic and mysterious that makes it a compelling movie to watch. Its' tension and amazing cinematography make the film more enjoyable in terms of realism. <br/><br/>Led by Benecio Del Toro, who captivates the viewer with his character personality, and Emily Blunt who brings to life a confused character brought into a dilemma. In addition, director Denis Villeneuve; who adds to his already impressive resume another great drama thriller that bring to life the drug war and its cruelty in full effect. <br/><br/>Overall, Sicario is a great visually shot film with wonderful performances that will please the viewer and keep them on their seat."
"ThomasDrufke","9","1","6","4 October 2015"," Land of Wolves
","After Prisoners and Enemy in back to back years, two of the more thought provoking films of the past few years, I have been awaiting Denis Villeneuve's next project. Of course, Emily Blunt is my favorite actress right now, so in my mind the two of them were enough to get Sicario on my most anticipated list for 2015. I can assure you, the film doesn't letdown. Sicario is about an FBI agent, played by Blunt, who is brought along by a government task force to help on the border of Mexico and the U.S. as drug cartels rule the area.<br/><br/>One of the most chilling parts about Sicario is its realistic nature. I had a Zero Dark Thirty vibe in that it doesn't hold back in its brutality. They both have a brilliant female lead as well, although much different characters by motive. Blunt is complemented by Benicio Del Toro and Josh Brolin as the main three agents. Part of the greatness of Sicario is its cast but I think the marketing was a bit misleading. We are led to believe that Blunt is the central focus of the story, but there is almost as much if not more of Del Toro than anyone else here. It's both good and bad. I was looking forward to seeing Blunt as the integral part of the story, but Del Toro was just as good. <br/><br/>I think the real star of the film is Roger Deakins, the director of photography. He once again gives an incredibly beautiful looking film through his award winning cinematography. Even though this film may fail to get any acting nominations or any of the other big awards, I think it's safe to say that Deakins is a lock for cinematography. It's his panning shots of the border along with J贸hann J贸hannsson's score that give the film an eerie and ominous feel. <br/><br/>It's very difficult to talk about any details without spoiling anything, but I can say that it's a really good movie. I was reading a review that talked about the intensity of a scene before the intensity really begins, if that makes sense. It wasn't the gunshots or explosions that gave me chills. It was the quiet calm scenes before the storm. It's not the mind bender that Enemy was nor the shocker that was Prisoners, but Sicario is one of the most beautifully shot and well acted films this year.<br/><br/>+Blunt can do no wrong<br/><br/>+Eerie score<br/><br/>+Deakins' cinematography<br/><br/>+Brutally real<br/><br/>+Very very very intense<br/><br/>9.0/10"
"trelerke-politics","9","1","6","3 October 2015"," dark, smart, understated, tremendous craft, sad and true
","incredibly well observed and written and directed and acted. Weird violence at the beginning though, not sure why the ""hostages"" were killed and put in walls, that took a lot of work and was a super powerful image but I'm not sure what this was in service to. Why wouldn't you get rid of the bodies? Was it a warning? to who? Anyway, there was menace and creepiness throughout, at night, during the day, any particular scene would turn into something else. A pickup scene in a bar goes terribly wrong, worst date ever! An easy private jet flight has intimations of major trouble as Del Toro's character has a tremor and terrible dreams. Brolin's super casual and easy style/behavior/comportment is equally misleading and menacing. The two police officers are simply covers to allow a super expensive hit mission to proceed for god knows what ultimate purpose. This is a more realistic version of ""no country for old men"" (Brolin was great in that btw)) Hellishly violent as civilization's best angels are missing, as the ""drug war"" sponsored by US consumption and the huge police apparatus serving it, churns through the lives of so many. The little story of the Mexican state police officer was important and hardly ever seen in a movie with such scope. The ending was not Hollywood, there were no heroes, nothing good resulted, the putative heroine is left bereft and barely survives. Very well edited, things are not overstated, we aren't let by the nose."
"jevrio","9","1","6","3 October 2015"," The movie has balls. In a good way.
","Sicario got balls. There's the movies and shows that teases with stepping over the line, going out of it's comfort zone, then at the last second pulls back. And there's some that just doesn't give a damn and does what it wants. This one fits under there. They could go further, but it's both staying respectable, and doing it's own thing. Seems to be a thing with the director, which also made Prisoners, which was rather mature as well. This movie kills people, shows very dead people, and overall shows what I believe is a very good presentation of how bad Mexico can be.<br/><br/>Kate Macer works for the FBI. At a raid on a house, they find more than they hoped for. She joins some group in hope to do some good in the war against drugs, getting the source. This group has been doing their thing for a long time. It's a completely new level for Kate.<br/><br/>They have several longer clips. Not like in Stalker, where every clip is 1-2min long, but long compared to what we're used to in most movies with action. These are very well executed, and each offer something.<br/><br/>Like American Sniper and Everest, Sicario also does a great job with the audio. The music blends in greatly. Good usage of some kind of electronical music, in the form of bass or something. Builds tension so well.<br/><br/>There's a weird thing during a night scene. NVG's are used, but they switch between normal green/noisy effect, and some negative/BW effect. I do not know the reason, and it was confusing.<br/><br/>Towards end end, I was ""blown away"", I did not expect a movie these days to go this far. Turns out it's from the same guy that did Prisoners though. I do recommend this movie, if you like it when things have balls to go far. It respects the viewer in a way. It doesn't care if it hurts your feelings."
"invisibleunicornninja","5","1","7","11 March 2018"," I feel bad leaving this movie a review.
","I probably shouldn't be writing this movie a review because I didn't finish it, but I am anyways. <br/><br/>It was really boring so I stopped about 20 minutes in. <br/><br/>The sound design is bad. <br/><br/>The acting is bad. <br/><br/>Nothing really happens its just boring. <br/><br/>Maybe it gets better, I don't know, but what I watched was just boring."
"namashi_1","10","1","7","10 October 2015"," Hardcore!
","Denis Villeneuve's 'Sicario' is not only the BEST film I've seen recently, but its also the BEST English Film I've seen in 2015, yet. Grim, Brutal & Entirely Gripping, This Crime-Thriller left me at the edge-of-my-seat.<br/><br/>'Sicario' Synopis: An idealistic FBI agent is enlisted by an elected government task force to aid in the escalating war against drugs at the border area between the U.S. and Mexico.<br/><br/>'Sicario' is spellbinding stuff. From start to finish, this unforgiving tale of war & violence, unfolds masterfully. The tense narrative is magnificently handled, although the unsettling gruesome violence, may put you off completely. You need a really strong stomach to absorb 'Sicario'. Its a relentless story, that doesn't get subtle at any given time.<br/><br/>Taylor Sheridan's Screenplay is hardcore, no-holds-barred. It progresses engrossingly & you're invested in its characters, throughout. The twist & turns are cleverly thrown in & the intensity level remains high. The Writing doesn't falter, EVER! <br/><br/>Denis Villeneuve's Direction is fantastic. 'Sicario' finds him at his darkest, yet finest hour. The way he has handled this traumatic tale, deserves distinction marks. Roger Deakins's Cinematography is legendary. Seriously, how good can this Lensman get? Joe Walker's Editing is flawlessly done. J贸hann J贸hannsson's Score is haunting. Action-Sequences are gruesome, but effectively executed. <br/><br/>Performance-Wise: Emily Blunt, Benicio del Toro & Josh Brolin take 'Sicario' to an even higher level of greatness, by their performances. Blunt is absolutely stunning in her portrayal. She's affecting & real. del Toro is astonishing. The amount of power he brings to his part, is something to be seen. And Brolin is first-rate, creating a man that's easy to believe, but impossible to like. <br/><br/>On the whole, 'Sicario' is truly terrific. Two Big Thumbs Up!"
"shafttt","8","1","7","20 September 2015"," All is well but Emily Blunt's role is unresolved.
","This movie has a 10 out of 10 potential. It brings very unique and original angels of the ""war on drugs."" There is something very authentic about it, with some near documentary moments. The movie works, works well! Main problem is that Emily Blunt got screwed playing this role. Although she does an excellent job approaching her role from an actress stand point, the script, the director and probably even editing makes her role in the movie pointless. It becomes clearer as the movie progresses that the actress got lost in a game which is likely out of her league. Otherwise she would not have gotten into this position in the first place. Everything she does becomes more and more predictable, and at times the script is not consistent with the character's basic self. Nevertheless, this movie is a great head start for Emily in this genre. Hopefully she'll be smarter next time around."
"jim_kettingoliviers","2","1","8","19 August 2018"," BOOOOOOOORING....
","If you wanna see a movie where nothing is gonna happen, than watch this.
You're gonna see a lot of talking between the characters and A LOT of shots from the ground, filmed from a helicopter.. 
Such a wast of time.."
"nvtb","Null","1","8","30 June 2017"," Crappy story
","This shouldn't be considered as a thriller. It's just a simple, predictable action movie with good bass and nice video shots. They just put Emily Blunt, a bunch of guys with guns and gears at the first part to get audience attention, then tried to make the story a bit deeper in the last 20 minutes. The story is totally crap, if there's a story at all. <br/><br/>If you want to watch a good thriller on drug war, 'The infiltrator' (2016) is way better."
"cultfilmfan","10","1","8","5 October 2015"," Sicario
","The new film Sicario, is a film that if I had to do my best to describe it, I would definitely call it an experience. It is one of those films where once the film starts, it takes you into it's own world with it's characters and the events going on and you get so engrossed and fascinated by what is going on and at the same time the film affects you deeply and leaves a big impact on you during the duration of the film and also once you have left the theatre. The film is so stylishly done and such an intense film to watch and in regards to this intensity and the suspense that the film generates, it is all because of the amazing directing job of Denis Villeneuve who as we have seen in the past with films like Incendies, shows that Villeneuve really knows how to frame a scene and evokes excellent performances from his cast and with his use of music in a film as well as just how every single frame and shot is stylistically done to perfection is one of the truly great things about this film and this is a film that is quite intense to watch and I mean that in the best way possible. Once it gets a hold of your interest it does not let go for the remainder of the film till the end credits when you are finally able to breathe and to pause and reflect on what you have just watched. The film when I say this is not a horror film and nor is it scary either, but just very suspenseful and intense and as I have said above, is just totally captivating and it sure takes us as an audience on this ride and takes us into it's own whole during the 2 hour running time of the film. The acting here by the whole cast which includes Emily Blunt, Josh Brolin and Benicio Del Toro is all superb, but I think of all the performances the one that really stood out for me was Del Toro's. He plays a character who is shrouded in mystery and we only start to learn more about his character and his character's past as the film goes along. His character is certainly ambiguous in a lot of ways, but that is a great thing because whenever you are watching his character Alejandro, you really do not know if this is a good character, or a bad character, or if you should be rooting for him, or as cautious, or as on edge as some of the other people in the film (particularly Emily Blunt) is around him. This is a character we watch with great fascination and at times he can almost be chilling to watch and yet it is such a captivating and unforgettable performance that I think in particular that this character and performance will not soon be forgotten and if I had to give my two cents worth, I would say that Del Toro will definitely be up for a Best Supporting Actor Oscar for his performance in the film. The performance is that powerful and that good. Emily Blunt is also very good here as a character who questions constantly what is going on around her and if what the people she is working alongside are doing is ethical, or if they are just making up their own rules at the time. She is a strong character in many ways, but you also see that at times she can be scared and in her own way also quite vulnerable. She was more or less the common sense character in the film who had the morals and gumption behind her, even when others didn't. Josh Brolin's character was cocky, arrogant and definitely full of himself and he was a joy to watch because at times the performance could be quite entertaining and almost humorous to watch. Here he proves again what a good actor he is. The film stylistically as I mentioned earlier is one of the best looking films I have seen this year, or really in any other year also. The cinematography was done by Roger Deakins, who I consider to be one of the best in the business. He has given us so many beautifully shot and haunting and yet beautiful scenes in so many films and here he again does an excellent job. In fact I can not think of when his cinematography was not amazing, but it is here as well and captures the haunting yet almost tragic circumstances the characters are in and some of his nighttime shots are just amazing. The film's musical score by Johann Johannsson, is more of an electronic score, but oh how it suit's the film perfectly and adds to that perfect intensity and suspense that the film needs. He does a great job here as well. Ultimately this is a film with very little character study which would usually bother me, but here it is not a problem as we are so glued to the events and characters we do have and here we have the case where the less we know the better. This is certainly a film experience and one that I was so glad I took and again I hope to revisit this film again some day and be totally captivated by it again. One of the absolute best films of the year."
"s_imdb-623","2","1","9","5 February 2017"," Got 30 mins in and its like some girly feely movie
","I'm sorry, got as far as 30 mins into this trying hard but it seems to be some kind of girly feeling stuff sort of thing as its spent staring at some woman policeperson's face reacting to things and nothing out of ordinary TV happening. Boring boring boring. Yet more usual hyped up Hollywood nonsense? I don't know, I have a life to lead.<br/><br/>Apparently I have to write 5 more lines of text because I wasn't clear enough with the first 5. Well, I'm all for the women's point of view and equality and all that. I'm just bored out of my wits, being a man, with watching some poor woman's face all day long as she reacts to emotional stuff. Those guys have a job to do. Get over it and get on with it. Yes people get killed because of the drug trade. We know that. There have been a hundred films about it already.<br/><br/>All the Hollywood hype is just plain shite."
"paidinfull13","3","0","2","26 June 2020"," pointless
","There is a way to tell a story...
and this movie may have a decent story...
but it is presented in a way that makes little sense.
the scenes are for dramatic effect mostly,
i just feel like the point of the story was complicated for no reason."
"adrian_zbora","6","0","1","20 June 2020"," Overated
","Too slow for an action movie and even a bit predictable, at least the overall direction the film was going towards. Almost fell asleep halfway through."
"aab874","10","0","1","4 June 2020"," Kate (Emily Blunt)
","Favorite scene with<br/><br/>Kate (Emily Blunt) -
The violent fight with the Cowboy from the Bar after realizing he's the bad guy."
"trashgang","7","0","1","17 May 2020"," not a typical mob flick
","Due stupid circumstances I watched the second Sicario first which I found stunning. So here in the first one I do get to know what and who and why but it's a complete different flic then the second one.<br/><br/>Here it's more blah blah and action and blah blah and action, but still it isn't that bad after all. It's not your usual mob flick. It's not a typical Hollywood flick, it urely is worth watching and do so so you can see entry number 2 which is more brutal and full of action.<br/><br/>
Gore 0/5
Nudity 0/5
Effects 3/5
Story 2,5/5
Comedy 0/5"
"peoplepower-588-227356","10","0","1","9 May 2020"," Three of the greatest of the greats.
","I've seen thousands of films, long have lost even rough count of the books I've read. I see the best films more than once, the very best three or more times, the ones that improve with each viewing. Seen Sicario five times. It's one of the greats. And I'll watch it again, because so far it has not only been better every time, but breathtaking every time. Primarily, I attribute this phenomenon to one of the greatest performances of all time, by Emily Blunt in the lead role, around which everything revolves. Two of the greatest of the greats: this film and Blunt's performance.<br/><br/>But everyone in this film comes through, in every performance and technical role. And that is due to the direction by Denis Villeneuve, who is among the greatest of the great directors of all time. I have not heard of a great film offered in the English language that I have not seen, and I have never seen a better film than this."
"joelmankoo","10","0","1","5 May 2020"," Yes please
","We need a third one ASAP simple as that. This is one of the best modern military films, so well directed, acted and written."
"a-78738","8","0","1","27 April 2020"," Wonderful
","For two hours, sicario, a thriller about a drug cartel, gripped the audience's throats. From the gender of the main character to its ambiguous theme of morality, the film constantly breaks through the constraints of genre films. In a rare combination of the serious themes of a mainstream drama and the sheer entertainment of a torture cell film, and with one of the best cast combinations, the film doesn't mess around at all."
"happygoatlivingthedream","Null","0","1","11 April 2020"," Not realistic, unnecessary scenes and characters
","We had 25 negative things and 5 positive, the good:
1.Strong intro, with the cartel house and bodies in the walls
2.Brutal scenes with hanging corpses under the MX bridge, and when Alejandro is by the table with the druglord
3.Most personality: the MX dirty cop and his son (but still unnecessary roles)
4.There is tension during large parts of the movie (but it breaks down into nothing)<br/><br/>Bad:
5. Main character, clueless and weak woman who is supposed to be a SWAT team / FBI member, ridiculous.
6. It all starts out of nowhere and ends nowhere
7. There is no real suspense whatsoever, like in directors great movie Prisoners
8. Druglord's only guarded by few men, it's far to easy and not realistic at all
9. The tunnel scene is totally unnecessary, and not realistic at all
10. There was no reason for anyone to involve the FBI in this story
11. Main characters FBI colleague is totally unnecessary, as is the info about his Law background.
We could go on and on, and on.... 2/10, just because the first points mentioned
We could go on and on, and on...."
"leftbanker-1","9","0","2","14 March 2020"," So Close, but No Cigar
","I'm watching Sicario now for the umpteenth time as I'm on lock-down due to the coronavirus (all bars are closed and football is postponed-what do you do with yourself in Spain without these options?). I haven't reviewed it before so that motivates me to watch it again carefully. This was almost an excellent film. It's about 80% excellent, and very close to one of the best in this genre. One of the obstacles keeping it from being excellent was Emily Blunt and her character, equal parts of both.<br/><br/>What the film does well, it does very well. It starts off with a real bang. The opening minutes a very compelling, and then the story segues into a complicated and interesting story. The action is soon ramped up to the highest level with the scene crossing into Mexico, a scene filled with foreboding and tension until the climax.<br/><br/>""Why are we going?""
""Because CIA can't operate within U.S. borders without a domestic agency attached.""<br/><br/>This brief exchange is why the movie is good but falls short of great. Had her character not been the protagonist, had some other person been picked for this honor, the film would have been outstanding. The director was a little too intent on pointing out the moral ambiguities in the drug war and ended up erroring on the side of confusing and boring.<br/><br/>Instead of highlighting Emily Blunt's character, imagine a lot more time devoted to that of Benicio del Toro. Alejandro had so much more at stake in this war than she. I would have loved to see his back story, the loss of his family. This was something that also could have been covered in the dreadful sequel to this film."
"carbuff","5","0","2","20 February 2020"," I don't really want to think about it, but maybe we do need some of that ""diversity"" stuff
","I went into ""Sicario"" with really high expectations and left feeling quite disappointed. Perhaps this movie has just aged really rapidly, as movies often do.<br/><br/>I won't be writing any spoilers, but we all know that this film is based on the on-going ""Great Mexican-American Drug War"". Emily Blunt plays an FBI agent and the other Americans are a bunch of shady operatives. I'm an aging (God it hurts to admit that) American male and naturally drawn to action movies, although they're the minority of films I watch.<br/><br/>This film starts off under a steady rain of testosterone, which keeps building steadily throughout the movie, until it's a straight-up Category 5 hurricane by the end. Basically, it's about hard men in a hard world. Playing on that theme, I expect that copies this movie are being peddled in the back of men's magazines alongside ""pheromones"" and ""natural Viagra"". Way before it ended, I was overdosing. (Maybe I'm just too virile as it is and simply couldn't take any more hits, at least not without an opportunity to work it out of my system winning the Tour de France or becoming a home run king.) At least ""Mission Impossible"" flicks aren't intended to be serious commentaries on society.<br/><br/>Emily Blunt's character was a joke. I'm not that big a guy and not in the best shape of my life, but unless she's some kind of black belt, I'd rip her limb-from-limb. Playing an up-and-coming, hard-core, door-breaking, FBI agent just seemed ridiculous and there was no way to suspend disbelief on this matter. Mostly she came across as a whiny, 90 pound, teenage girl. This isn't misogyny, only the hurtful truth. Total miscasting.<br/><br/>Still, this film's testosterone overload makes a pretty good case for all those annoying diversity activists (should have more particularly mentioned that I'm a white male--the worst kind). Quite reasonably, most of us probably don't want the anti-heroes of ""Sicario"" solving the world's problems. I'm pretty certain that these ""Ultimate Men"" could do no better than another ""Ultimate Solution"", a bit of history best not repeated. Guys like these are the ""Typhoid Marys"" of PTSD. It's like when you elect a psychopath as President--the President's just fine, it's everybody else who suffers. I never thought that I'd ever find myself using that abhorrent, simple-minded, put-down ""toxic"" masculinity, but I'd consider making an exception here. Even the bits of supposed nuance in this film hit you over the head like a 20 pound sledge hammer.<br/><br/>In the end, I'm still giving ""Sicario"" 5 stars, because, at least if you're a guy, it'll almost certainly hold you attention all the way to the end. Shamefully, it did for me. Also it's a very slick production. I remain personally very disappointed though, since so many reviews implied that the plot had depth. I suppose if you're extremely unfortunate you can drown in a wading pool, but it's still not the deep end, even if you can't swim and it's really windy."
"Pukeonthestreet","10","0","1","11 February 2020"," One of the best action movies of all time
","Without a doubt this movie will stand the test of time as one of the best action movies."
"mickdlee","6","0","2","4 January 2020"," Good but flawed on one major point
","I was blown away with the cinematography, soundtrack, acting of Del Toro and Brolin. And I was very entertained. Great premise, only spoiled by Blunt's character.
Don't get me wrong, I love a strong female lead, and the part was well acted, just not well written. Here's my issue.
Blunt is hired after being a presumably superb firearms/Swat cop after narrowly being shot and taking out a cartel member and discovering a grisly scene of 45 cartel victims secreted in a house, which is booby trapped.
She is then hand picked, interviewed, and accepts the job, knowing they're going for cartel members. Massively dangerous job. That, in fact, is why she accepts.
Why then, does she (and her male colleague) then behave like a naiive primary school teacher?
Why, when on a top secret mission, does she choose to go out, go to a redneck bar and pull some random guy? (who proves to be her would be assassin?) Why does she pull a gun on del Toro and punch Brolin?
I understand the need for some conflict of character between Del Toro at one extreme, and her, but it was like she just didn't get it one bit, even after, about a third of the way in, Brolin and Del Toro literally SPELL IT OUT to her about why she's there. Yet, she carries on with the mission, and still whines about why she's there.
When she was in the tunnel, and her head hit the ceiling, so she takes off the helmet and draws a sidearm when she can hear raging automatic fire? Come on. I know we don't have to be ultra realistic, but from a highly trained firearms officer?
Maybe the director should have shown a character arc. For example, Blunt ends up on the final mission with Del Toro and SHE ends up killing the cartel boss and his family. Now that would really give her and us something to think about. Disappointed, because this could have been amazing with some character progression. Won't be watching it again."
"rjbiggs1","6","0","1","6 November 2019"," Meh
","Not buying Emily Blunt as a tough guy.She's got too much of that Engish-Rose thing going on."
"jon-c-ison","9","0","1","17 September 2019"," Devastating thriller
","A masterclass thriller, from the opening sequence to the incredible closing scenes, it never misses a bit. Believable characters which you care about are brilliantly acted, including the support roles. The action is first rate, very realistically done, and in perfect balance with the rest of the storytelling. The story, which is about vengeance and ethics in the ""war on drugs"" is interesting, as are the human and societal themes it raises. Pace and tension throughout is just right. Filming is superb and naturally done, with some great aerial and landscape shots, and the score and sound work excellent. The movie is serious, exciting and emotionally engaging, whilst avoiding any hackneyed devices or cliches. Absolutely engaging and superb."
"anthonyf94","8","0","1","15 September 2019"," Law and morality: not a coincidence
","While a lot of action/war/thriller movies are produced in stereotypical and commercial ways, ""Sicario"" manages to mix action entertainment with a real psychological detecting. The difference between two kind of police agent groups, that have to work together, bring the the relation between them to fight against law or moral sense. The main protagonist is a woman that thinks police as an activity all based on the respect of laws: attending this different group for a mission in a cruel Mexico, she discovers the fact that other policemen acts for justice but often using their ways, destroying strict rules or also mixing job with personal revenge. The evolution of Blunt's character is all played inside this space of not coincidence between law and morality, and the difficult to understand what is really good to do. The movie passes in a series of cigarettes and psychological problems, without a univocal solution."
"WalterFrith50","10","0","1","9 September 2019"," Outstanding film about revealing the perils of naÃ¯vetÃ©.
","Kate Macer is such a square peg in a round hole in this movie that I refer to her as Doink the clown, who was a wrestler. She falls on her ass about a half a dozen times in this movie, once while wrestling a a corrupt cop. She has no idea what it takes to catch the bad guys who are constantly winning the drug wars. Great photography, a compelling score and a standout performance by Benicio Del Toro make this one of the best films of the decade."
"TheHoodOfSwords","7","0","1","4 September 2019"," Real and Powerful
","Shockingly real and raw and filled with beautiful shots. Sicario is a beautifully done film. My issue personally with the film is that I didn't feel like there was much of a climax, and I also feel like Kate doesn't do much during the film."
"zender8584","9","0","1","3 September 2019"," If you ever had apprehension about going to Mexico
","This will settle things for you. Stay the F away.<br/><br/>Oh, and the movie is great too."
"mauricepfeife","8","0","1","10 June 2019"," Presentation elevates the material
","Another example of a movie with average characters, story and depth. But it comes of as so suspenseful, so well acted, so fantastically scored and so beautifully filmed, that I'd call it a pretty great movie."
