"username","rating","helpful","total","date","title","review"
"bcn1987-680-342484","10","0","0","1 September 2015"," Amazing bond between father and child
","I was really caught up in the twist of emotions in this movie. Especially at the end. Throughout the movie it is clearly portrayed the importance of a father in the life of his children. Educating his sons and involving them in his activities. That's very important in educating kids. Teaching them the business they might have to take over from you one day. There were so many learning points for me as a father. The list Pepper had to complete was very challenging and at the same time interesting how he would complete it. In difficult circumstances the craziest form of faith might mean a lot to someone, but seem crazy for you. This is a great movie and has to be played on TV on Father's day!!!"
"navymom-02298","10","0","0","30 August 2015"," Best movie I have seen in a LONG time!!
","I have never written a review before, but just had to after seeing this movie last night.<br/><br/>I saw it at the video store last night and thought, eh...what the heck. I thought it would be touching but somewhat boring, but gave it a shot anyway.<br/><br/>What I didn't expect was to basically sob my way through it. Sad tears, happy tears...the love this little boy has for his father, and vice versa...was so heartwarming it made my heart ache. Maybe it hit me hard because my son's father has never really been in his life. I don't know...but what I do know is YOU MUST SEE THIS MOVIE. With wine and a box of Kleenex."
"tristanp25","9","0","0","27 August 2015"," A Tale of Faith, Will & Rising Above Discrimination
","Little Boy is a film I had briefly heard about garnering acclaim for some time and so, I decided to place myself in front of a home screening of it. What I experienced as a viewer was nothing I was prepared for because the beginning made me unsure if I should have continued, but by the end I realized I had just viewed a family movie gem.<br/><br/>We're taken back to the past around the period of World War II in a small town in California with a conspicuous mountain at the end of it. After bonding greatly with his father James Busbee, Pepper  (Little Boy) has to watch his dad leave for the military in place of his ineligible older brother London. From here the biggest question looms over the Busbee family regarding whether if and when James would return from his service, causing internal family issues. <br/><br/>The acting in this film is solid and remarkably brings forth the emotions out of you as you watch and relate to the depicted situations. Jakob Salvati in the lead truly takes the ball and runs with it, amazing the audience with his presence and charm playing the bullied outcast boy with a strong interest in magic and wonder.<br/><br/>Faith, will and rising above discrimination are focuses that are at the helm of this movie. It explores good deeds and how its karma can result in a higher power granting us favors in return. It shows that if you want to accomplish anything, all you have to do is believe and don't let anyone tell you otherwise. It teaches viewers the feeling of being discriminated against and how right it is for us to just love one another equally no matter what race we are from. This entire motion picture is a heavy and effective inspirational dose altogether.<br/><br/>Other aspects of the film I love is the firm direction and smooth cinematography.   The whole production came off heartwarming and charming at times before being tension-filled and emotional. <br/><br/>Little Boy turned out to be a fantastic movie that I'll definitely be watching more than once. It's the kind of movie that leaves you thinking while it leaves you inspired by what you've seen. If there is one movie to recommend this year, I'd say go watch Little Boy right away. <br/><br/>Rating: 9/10"
"jeomo","7","3","8","26 April 2015"," Wonderful Example of The Genre
","**NO SPOILERS HERE, and if you can possibly rush right out and watch it before you know anything at all about it, the more you will enjoy it.**<br/><br/>This is a wonderful example of a ""heart-warming"" movie. Some people describe it as ""faith-based."" Eh. It is about love, hatred, friendship, loss, anger, pain, denial, faith, acceptance, and forgiveness. It is certainly far more about believing in yourself than in a deity.<br/><br/>The movie could have been more than carried by the outstanding performances of a few of the leads, but the entire cast is astonishingly strong and all were at their best. The premise is innovative and the story is well told.<br/><br/>If you don't like heart-warming movies, please do us all a favor and just move on. Don't rate a movie poorly because it's not the kind of movie that you like. Nobody cares what kind of movie you like."
"jcwebb","1","4","13","9 May 2016"," boring and bigoted
","Some of the reviews written here must be for another film.<br/><br/>It's most certainly not a family film. After half an hour i suggested we give up and *everyone* agreed immediately. My kids and wife were bored and a little disturbed. While it might be historically accurate - in attitudes and behaviours - we were all uncomfortable with the racist, bigoted, hate that permeated the characters. And at no point was there a token character to point out how times have changed, how we now consider such attitudes unacceptable, how antisocial and ignorant behaviour should not be tolerated, etc...<br/><br/>I'm sure that some well educated youngsters, and many older people, can discuss how wrong and backward were the attitudes of *those* days, but my kids were watching bullying, racism, and general bigotry as though its an acceptable way of life. No thanks. Not on my watch.<br/><br/>Maybe the rest of the movie makes up for all this. i'll never know.<br/><br/>humorous? No! Clever? Definitely not!"
"dnjn-1","10","4","13","24 April 2015"," Impacting Culture with Media
","As a producer and filmmaker myself, I'm passionate about films that inspire us to be better people and help make the world a better place. This film is NOT preachy, has no agenda, but allows us to connect with the childlike faith of PEPPER (Jakob Salvati, excellently performed) and remember that life is full of highs and lows, but it's our love for one another, and how we treat others that lasts and gets us through the most difficult of times. LITTLE BOY is beautifully crafted, shot and edited. Director, Alejandro Monteverde not only had a deft touch with his actor's performances but created a seamless and creative film resulting in a true modern classic style that hasn't been seen in a very long time. Positive message films at this level of quality are far too few and rare. Eduardo Verastegui has an incredible steal and tenacity. His heart and passion to bring films like BELLA and now LITTLE BOY to audiences is exemplary and admirable to say the least. It's my hope many will follow Eduardo and Alegandro's lead in bringing full and rich heartwarming stories to our screens. In the meantime I will have to wait and aspire to work with them someday.<br/><br/>Brilliant and worth every star."
"jrpv85","10","5","18","15 April 2015"," Amazing movie!!!
","One of those movies that you talk about even after leaving the theater... I love the combination of Drama, Comedy, Action and Suspense, on top of that, the acting of the kid is really great! specially for his first movie, a performance that is at the same level of the academy awards nominees Emily Watson and Tom Wilkinson who are also in the movie. <br/><br/>Also the history is very touching and make sure to bring your tissues with you, because you are going to need them... The amazing performance of Jakob will bring you tears, will make you laugh, a whole mixture of emotions...<br/><br/>Definitely, if you can, go and watch it..."
"dean-556","8","3","9","24 April 2015"," A Guilty Pleasure
","Others have recounted well enough the story line here so I won't bored you with that. In broad strokes, with a lot of talented and well- known actors newcomer Jakob Salvati steals the show and carries the film. That's taking nothing away from the other performances of which Tom Wilkinson's nicely underplayed priest and mom played by Emma Watson. Lot of small roles by well know actors, (Ted Levine a personal favorite and with a nice performance here.) Not at all preachy or tied up with a neat little resolution at the end as many of these faith-based movies can be. It's also not a fantasy which is what I thought from the trailers: the value of faith as process or journey verse believing and seeing miracle outcomes. Can be a bit overly sentimental at times but not out of line for the gravity of its subject. I enjoyed the guilty pleasure of a couple good cries. It's hard to be lured away from where a movie like this usually goes but it was able to do so with me. I couldn't project the end and having seen as many movies as I have that's not easy to do. It's a good movie for the whole family though perhaps not for the very young."
"bdeanrob-1","10","2","5","25 December 2015"," Ignore the critics -- this a real gem
","I have a bachelor's degree in filmmaking, and I'm a published film critic (mainly in my college years but have since gotten a real job). <br/><br/>Little Boy is one of the most well-crafted films I have seen this year. The cinematography is outstanding. The acting is top notch -- and the young boy in particular is very talented, a natural. The cast is full of some of the best character actors in Hollywood. <br/><br/>The narrative is well-written -- it is multi-layered with complex, dynamic characters. The narrative pulls at the heart strings in ways that are not felt to be manipulative and inauthentic; rather, the powerful emotional pay-off of the film's narrative arc is hard won through good storytelling. The narrative also works very well, at a different level of analysis, as an allegory where the young boy is seen to represent the United States itself. <br/><br/>The editing is also impressive. Parallel editing between scenes, while not exactly a novel device since at least The Godfather, the device is very effectively utilized in ways that convey much more meaning that if the scenes had not been inter-spliced together. <br/><br/>This is almost perfect gem of a film. <br/><br/>There is only one reason why critics have been hard on this film, and that is due to the explicitly Christian, and especially Catholic, themes of the film. There is an obvious prejudice against the film merely due to the fact that it has religious themes. Film critics have been long known to bash films that don't fit their politics or anti-theist agendas. They can stuff it. <br/><br/>So, ignore the critics, and see this film today."
"mtsacstudent","Null","4","15","15 April 2015"," One Little Boy: One Big Story!
","Little Boy is a film that will make you remember how to love like a child loves; how to have hope in the face of what seems impossible; and how to believe that mountains can be moved. You will be inspired by the clever, historical twist; the artfulness of the storytellers; and the performances of the cast. Pepper Flynt Busbee might be one little boy, but this is one big story that you will not forget. This film is for adults, children, grandparents, friends, and even for your dog! So sneak him into the theater if you can get him past the ticket booth. If you want to have a movie experience that entertains, leaves you feeling good, and brings your consciousness to contemplate topics such as faith, family, bullying, tolerance, and history then watch this film as soon as possible because it will do all this and more!"
"floraposteschild","1","3","10","26 November 2016"," Make America racist again!
","A little boy, with the help of a colourful animal sidekick (aka an old Japanese man), endeavours to do God's will in an effort to bring his father home from World War II. Could a certain famous bomb become involved in the hijinks? Anything is possible! This movie inspired me to read a book. If only the producers had done the same. A poorly written waste of a fine cast, and Kevin James. Somehow, Little Boy manages to be even more racist than 1940s California, and profoundly uninformed about the times in which it is set. Putrid. Should be popular with Evangelicals. SPOILER: never mind the nuclear holocaust, daddy's home!"
"prav00784","7","1","2","26 May 2017"," A good light hearted flick which Metacritic scored 30 for reasons they wouldn't know too!!
","I don't agree with the critics on this one at all. Little Boy is a good movie that combines different human feelings altogether in a movie. It is very good narration of love,compassion and hope. Little doesn't loses any hope rather always gets inspired about finding his father. Little Boy gets convinced on him moving the the mountain whereas earthquake happened coincidentally making it look like Little Boy did it for all those were watching the scene;Mrs.Busbee says she will always remain Mrs.James Busbee all her life to the doctor; Little boys brother realizing his mistake and saving Hashi Moto's life;Little boy completing the list to help bring his father by believing it. All these are lessons in the movie that provides you with relief on watching the movie!!"
"colinv-06758","5","1","2","2 September 2016"," Pros and Cons (personal)
","Personally, I found it to be a very very depressing film. Don't get me wrong, it's a well made film and a well told story but I kinda feel like I wanna gnaw through my wrists right now.<br/><br/>My thoughts: I would rather watch something a bit more uplifting and escapist than another film which celebrates the worst that humanity (or our lack thereof) is capable of (eg: war, death, intolerance, racism, sexism and bullying).<br/><br/>Watch the film for sure but if you're sad or depressed or feeling down or vulnerable - give it a miss until you get into a better emotional state.<br/><br/>My experience. My opinion."
"connsmythe-38968","10","1","2","5 March 2016"," Bravo little boy!
","Through the innocent eyes of an eight year old, we are taken on a true adventure! A journey for the ages into a perfect time capsule of Rockwellian grandeur. <br/><br/>""Like you see in post cards.""<br/><br/>Little Boy is truly an amazing film! I instantly shared it with the people closest in my life and now I'm writing a review...which I never do?! I have to admit that I loved the story the most, followed by the musical score, and then pretty much all the other facets that compromise the mis en scene of the film. At first glance, I thought the movie could've been cast better, but after multiple viewings, the superb acting undoubtedly became the heart of the movie! Mainly Emily Watson, Tom Wilkinson, and Cary-Hiroyuki Tagawa to name a few. The true testament of a great movie is how it grows on you and gets better ""just like with the mustard seed,"" the more you apply the perfect amount of time and water to it, ""you can move a mountain.""<br/><br/>""All was good in the old Busbee home ...""<br/><br/>Despite his stunted growth, which gets him bullied by the town folk of Ohare, Pepper Flynt Busbee lives a charmed life. He has a loving family, especially with his Father. They share a special bond together channeled through their imaginative storytelling and powerful trust in one another. As WWII reaches it's apex, Pepper's gung ho, flatfooted, older brother is denied military service forcing the Dad to fight instead. Pepper is heartbroken when his Dad leaves for the Pacific and the rest of the movie focuses on Pepper's enduring will to see his beloved Father again. <br/><br/>""Do you believe you can do this?""<br/><br/>Faith is at the center of the plot and is intricately woven throughout a metaphorical story line rich in morality, family, fantasy, chance, racism, friendship, death, love and fate. A continuing ideological dichotomy between a Priest and a Japanese internment prisoner (whom Pepper befriends) helps solidify the moral fabric of the film's message. Metatheatrical techniques are also used by way of a magic show and a story of a boy Samurai to help emphasize Pepper's ability to believe in himself and ultimately face his fears.<br/><br/>""I would say do what makes sense for you.""<br/><br/>Little Boy is not preachy like many critics claim it to be. There's a perfect balance between the belief in God and the belief in oneself conveyed in a way that really gets you thinking as an extraordinary and spiritual individual. Aren't we all just trying to make sense in our own unique world?<br/><br/>""You did it Little Boy!""<br/><br/>Thank you for giving me something to share and write about. Clearly a lot of heart and thought went into the making of this film and it deserves both recognition and praise <br/><br/>""...or so I thought."""
"mom-41721","10","1","2","22 February 2016"," I love this movie!!!!!
","This is a heartwarming beautiful story. Now one of my all time favorites! My whole family was crying! Beautifully written. I could not believe how faithful it stayed to the Catholic faith. No Father Fluffies - just good old fashioned truth and love. There are always struggles in life - sometimes we get off the path - but I loved how the influence of the faith never left.<br/><br/>This movie has a great 40's vintage California feel on the coast - they captured it completely. I felt like I was stepping into that era. Beautifully done. A wonderful family movie - it's inspiring! Little Boy will have you captivated and sitting on the edge of your seat! God bless everyone involved and thank you for making such a wonder-filled movie."
"donnacruise","10","1","2","5 February 2016"," An excellent movie with meaning
","Excellent movie, very moving. The aftermath scenes after Hiroshima were very intense. I was reminded of a high school senior term paper I wrote when 16 years old, back in 1963. The topic was, ""Was the U. S. justified in dropping the bombs on Japan in 1945?"" I researched everything our library had on the subject and wrote what I believe was an excellent paper. My conclusion was that it was indeed justified by the estimated saving of perhaps as many as 5,000,000 lives by not having to invade Japan. My English teacher was young and very liberal, and did not like my decision on the bombs. After an argument ensued between the teacher and me, I was given a ""C"" grade. Many thanks to Roma Downey and Mark Burnett for making this film. Much praise is also due to the writers of the script. The scenery was fantastic, and I was surprised to find out where it took place. I will leave it to the readers of this review to search for the location. IMDb always includes the filming locations - just keep scrolling down on the movie's page and you will find it."
"sallydahl","10","1","2","2 January 2016"," Extremely Inspiring, Beautifully Done
","A must see movie if you love wholesome content, inspiring messages, great performances delivered by actors and appealing cinematography. I absolutely loved this film on so many levels. I wasn't the least bit surprised that the New York Times and Washington Post literally poked fun at it, as the message of faith is rarely embraced by mainstream media. But, don't let that stop you from giving this film a chance. I sat and watched it by myself, just looking for something heart warming before bedtime. I got so much more. Cried like a baby and slept like one too. This is truly one of the best films I have seen in a very, very long time. Jakob Salvati delivered an excellent performance and the supporting cast sealed the deal. This film will not disappoint."
"kris-53098","10","1","2","29 December 2015"," Amazing and powerful movie of faith
","This movie was amazing. I simply loved it. This is a wonderful movie of faith, love, hope and endurance. I wish everyone would love as much as this little boy. A little boy who learned he only needed enough faith the size of a mustard seed to change the world.<br/><br/>I thought the acting was wonderful. The young actor who played Pepper did such a great job. I laughed, I rallied for him against the bullies, I cried. <br/><br/>I thought the town setting was wonderful, almost like you were living there. <br/><br/>I also loved the other story lines in the movie. From learning who you real enemies are to dealing with bullies and insecure people, to building true friendships to staying faithful to your spouse. <br/><br/>I also loved the list that Pepper was given by the priest to help build and execute his faith. I think we all need this list. A list that helps us remember its not about us. It never has been."
"shawnflynn2010-51-772405","10","1","2","22 December 2015"," good film and a good tearjerker
","tearjerker. This is not necessarily a family film. It is chock full of racism and other bigotries that don't conclude at the films completion. Other reviews highlight the story so I won't.<br/><br/>If for nothing else almost the entire production rests on young Jacob Salvati who portrays eight-year-old, Pepper ""little boy"" Busbee. I don't know his actual age during the filming. I realize many critics panned this film and I was surprised. Critics sit all day watching movies so they are jaded.<br/><br/>I really liked it and you can get it on Netflix (12-21-2015)<br/><br/>The only thing that stands out is the location. I know of no high mountain along the California coast. I see the film was made in Mexico but that should not detract from the overall experience."
"Reno-Rangan","8","1","2","4 November 2015"," Wars are the scars in the human history.
","I was two minded after seeing its trailer. Because I'm pretty much convinced it is a B movie. But that's not the issue, I usually put my faith on them and take my chances. So what bothered me was the film contents, because the trailed roughly reveals what kind of movie it is, from that I reckoned it should have been a big production house's product. Hence, I believed the visuals could be disastrous, but that was not the case. In fact, it was a remarkable standard, one of the reasons for the movie's success, despite there are no list-A actors in the full fledged roles.<br/><br/>The boy was much better in the movie than I judged his performance in the trailer. He might have appeared in a few television episodes, but this was his silver-screen debut. A wonderful display and I believe he would bag more projects for this. It was a family film, an emotional drama set during the United States entry into the World War II. Takes place in a small western coastal town called O'Hare about a 7 year old boy Pepper, nicknamed Little Boy who's willing to do anything to bring back his father alive from the war. On the effort he takes up a series of task which later stuns his town and the whole country.<br/><br/>""Do you believe you can do this?""<br/><br/>The Fascinating thing was, the blend between the real occurrence with the fictitious attachment. People might believe it was based on the real, but it is not. Like I said the graphics were very crucial that matched to any big budget films, unfortunately it was a small portion, but definitely a big deal. It talks about lots of interesting stuff which is inspiring, partially funny and also a children friendly film. Especially it explains quite clearly the difference between religious beliefs and magics which is obviously little kids never understood. So it could help to learn something from other than the textbooks.<br/><br/>The plus points were the consequences of war (any war), how the people can get affected by the war, bullying, racism and misbelief. On the other hand the minus was too much ingredient in a little movie, fortunately clicked so well. As usual, it was knocked down by the critics who never recognised the art of sentimental works. If you are not one of them or their followers, you are going to enjoy it.<br/><br/>If it had some big names in the main cast, especially for the father and brother characters, then it would have been roared louder and helped the international markets. As being one of the finest storied movie that highlighted our past mistakes, sadly terribly failed at the box office, but very much could get a cult status because particularly families loved this one so far. Not highly, but simply I recommend it and one of the must see from year 2015.<br/><br/>8/10"
"andrew-811-639783","10","1","2","11 August 2015"," Excellent actors, story, and message.. best film of 2015?
","I watched the movie without any expectations and was very pleasantly surprised from the first scene. It is beautifully shot, all of the actors are top notch, the story is really good, very believable, unpredictable, nothing like 99% of movies out there. No profanity or graphic violence, no sexual messages, just the reality of life... <br/><br/>It moved me back to the 1940's, and gave me a deeper understanding of American culture during that time. By the end, me and my wife were moved to tears... There were a couple of moments that were difficult or impossible to not respond to.<br/><br/>I thought Kingsmen may have been the best film I saw this year, but Little Boy probably beats it, although they are totally different genres. I highly recommend this to everyone who enjoys real films, and anyone who is tired of shallow Hollywood garbage. Great picture all the way through."
"Seraphion","8","1","2","10 August 2015"," Very heartwarming and touching rich story
","At the time of World War II, James, a father of two from a small fishing town gets conscripted to fight the Japanese in the Pacific front after having his oldest son Landon denied enlisting in the Army for being flat footed. The younger little boy Pepper seems to be having symptoms of dwarfism and thus gets bullied by bigger kids, including Freedy, the son of Dr. Fox. Pepper is very close to James, who often takes him to see movies and shows of the magician Ben Eagle. In their town lives an old man of Japanese descent Hashimoto. People around town hates Hashimoto and considers him part of the enemy. Pepper's mother Emma gets news that James is being captured as a prisoner of war. One day Pepper gets selected as a volunteer to do Ben Eagle's trick of supposedly move a bottle telepathically. Landon and Pepper acts even further and vandalized Hashimoto's house, sending Landon to jail. Pepper gets sent to the local church where he meets Fr. Oliver who sees his innocence and gives Pepper a list of the works of mercy from Matthew 25:34-46, plus an addition of making friends with Hashimoto. Pepper goes to Hashimoto reluctantly. Hashimoto meets Fr. Oliver and gets explained about the priest's intentions. Pepper goes to see Landon in jail and strikes out ""Visit the imprisoned"" off the list. Soon Fr. Oliver goes on an assignment and Pepperis left without anyone to help him with his list.<br/><br/>One day Hashimoto helped Pepper escape from bullies. Feeling that he need to better his friendship with Hashimoto, Pepper visits him again and this time Hashimoto offers to help him on the list. With Hashimoto's help Pepper quickly strikes off ""Visit the sick"", ""Shelter the homeless"", and ""Clothe the naked"". One day Dr. Fox comes by the house offering sympathy and even helps Landon out of jail. Pepper complains to Hashimoto about being small. Hashimoto teaches Pepper to be brave and stand up for himself. For ""Feed the hungry"", Emma tells Pepper to invite a friend to eat, to which Pepper invites Hashimoto. But Landon gets angry and kicks him out. Sam, a local who lost his son at Pearl Harbor threatens Hashimoto to leave town. Landon catches up with Hashimoto and Pepper. He yells at Pepper and Pepper challenge his brother about having a faith that can move mountains. Landon stands Pepper up facing the mountain behind the town. As Pepper practices his faith, an earthquake takes place. This makes Pepper believe more in his faith's power and day after day practices on his father's picture and the door to bring him home. A letter comes informing Pepper that for his father to return, the war must first end.<br/><br/>Hashimoto tells Pepper where to point out but he also teaches him to do what makes sense to Pepper. Instead Pepper practices his faith pointing out to where the sun touches the water every after noon with the town watching. One day, the war ended after the bomb code-named ""Little Boy"" destroyed Hiroshima. But James hasn't come home yet. One night Sam and Landon vandalized Hashimoto's house, and Sam beats Hashimoto up. Landon stays put and gets sent to jail again. Hashimoto survives the ordeal and drops charges, freeing Landon. Emma receives news that James has been killed. The army tell Emma that James is buried in the Pgillipines but Emma holds a funeral ceremony anyway. Hashimoto strengthen Pepper that James' love is contained in the list. But One day an army officer comes and tell Emma that there was a mistake on James' name due to his dog tags got switched to another person, and that James is actually still alive. The family reunite at a hospital.<br/><br/>The story is very nice indeed. It's greatly a complete story; it tells us about the real animosity targeted at Japanese descent American during the World War II, but at another angle it also teaches about a kid's innocence and faith at it's fullest. The undertones are also strong; pitting faith against reason, and also giving example about faithfulness. It's not necessarily a Christian movie yet it's filled with great Christian values, without having to be instructional. <br/><br/>I like what the movie did repeatedly when it depicts Pepper's faith. The little boy's faith may start in the wrong way from believing in Ben Eagle's powers. But the movie shows that in faith it's not really how you have the faith that matters, but instead how you persevere and persist in practicing your faith and also accept that in the end it all comes back to the will of God. Also, the movie gets balanced enough by having the samurai values put in. But here, the movie wisely chooses the samurai value that doesn't contradict the Biblical value being emphasized. The value Hashimoto taught Pepper can also be seen in the Bible in the example of how David faces Goliath.<br/><br/>The acting overall is also a great job. Despite lacking a big name talents aside from the supporting roles by Kevin James and Tom Wilkinson, the movie can really rely on the niceties of its story and how the screenplay and directing job did to amaze. Jakob Salvati did a great job in acting his parts despite his age. Cary-Hiroyuki Tagawa delivered a very nice performance, carrying his menacing looks from his previous antagonist roles added with a depiction of a sense of wisdom from the East. Emily Watson, David Henrie and Michael Rapaport all provided the necessary angles for Pepper's family.<br/><br/>A score of 8 out of 10 is from me for Little Boy (2015), along with a definite recommendation to go see in the movies. Besides being very much heart-warming and touching, this movie can really be a definite family entertainment."
"shivam-sing5","9","1","2","10 August 2015"," the excellent movie so pure one
","movie was really awesome the director of movie Alejandro did excellent work i almost cry watching this movie should also released in India to so we can see like this beautiful movies i have to say good work man keep it up make more like this also don't worry about what critics say we don't b leave in this kind talk we can see with our own eyes i love the boy acting which really worked and boy worked well in sadness and also its kind funny to see power which may be really or not for him is really cool and what you call that Japanese that really fun so best of luck keep it up i love this movie faith is may be not that work but for this one reason we cant hate movie actually it depend upon viewers may be thats reality and we give more confidence"
"cosmo_tiger","8","1","2","10 August 2015"," A moving story about the human spirit that is just flat out wonderful and touching.
","""Do you believe you can do this?"" Pepper (Salvati) is very very close with his father. Even though he is very little and is teased by everyone in town his father is his shelter and they do everything together. When his dad gets called away to fight in WWII Pepper is devastated. After he is told that if the war was to end his father will come home. Pepper tries anything he can think of, including a list given to him by a priest. This is one of the best family movies to come out in a long time. It is the type of movie that if it doesn't move you emotionally you are dead inside. The subject matter, and some scenes are a little harsh, but it reflects the times. That said this is not a movie you should worry about your kids watching and is one you definitely should all watch together. A moving story about the human spirit that is just flat out wonderful and touching. Overall, get your family together and watch this one, you won't be disappointed. I give it a B+."
"danielaa-20675","9","1","2","11 May 2015"," Timeless, will stay in our favorite collection for our child!
","It absolutely captured us all. My little kid was fascinated, inspired and empowered. <br/><br/>My husband was entertained and got a chance to be emotional and even helped him cope with his father departure last year. Even more, reaffirm his joy of now being himself a father, able to infuse joy and hope to our little one.<br/><br/>Love being bigger than assumptions and stereotypes, what a great human lesson portrayed in a charming, fun and captivating way! <br/><br/>The beautiful scenery combined with the delightful music and the power and simplicity of the dialogs, made it perfect to convey the message in a way that even our little child remained engaged through the whole movie! He is not even 3 yrs old yet! We distracted him for the few seconds where they recreated some of the war scenes and during the samurai fight. But except for those couple minutes, the whole movie was more than appropriate for kids of ALL ages. <br/><br/>This movie is so great, it motivated me to open a account just to be able to share this review with y'all! Hope you enjoy it as much as we did."
"dianerpessler-46164","10","2","7","7 July 2015"," A Beautiful Film With a Stunning Emily Watson Performance
","An excellent film on many levels and worth seeing for several fine performances. However, it is Emily Watson as the mother who once again proves she is the finest actress of our time. She captures the humanity, warmth, and instincts of her character as the true master she is. It amounts to simply one more stunning performance of power and beauty. Watson has the incredible ability to communicate deep emotion with just a glance and her eyes say more than 50 pages of dialog. There is no denying she is a miraculously gifted actor and too often taken for granted because her quiet beauty and seductiveness is missed by today's cinematically illiterate audiences who wait for the next CGI effect. This is a film that is way over the heads of that crowd and Emily Watson's performance is wasted on them."
"taylor_king-890-815491","8","2","8","24 April 2015"," Faith, Hope, Love & Stellar Acting
","I really enjoyed this movie! And it was good to see a winning entry from Mexico! The actors were all very good, even the big names like Emily Watson and Tom Wilkinson, who downplayed their parts and were real. The young actor who played central character was awesome, and I also loved the actor who played his Dad. And the actor who played the disenfranchised Japanese fellow was central to making the film believable and very moving. The storyline had a fantastical touch, but was thankfully not heavy-handed. Faith, family love and hope were main themes throughout, but never delivered in preachy way. Kudos to the director/writer for creating a strong story, hiring excellent actors, cinematic appeal in terms of locations, and ultimately delivering a movie that was stirring, thought-provoking and entertaining. My husband and I both enjoyed it so much, and we'll take our teen-aged daughter to see it again very soon."
"priscila_zgg","Null","3","15","22 April 2015"," I Can Move a Mountain!
","I watched this film over a month ago and is still in my mind. Little Boy is one of those films you watch and stays with you the rest if your life. Acting, scenery, and script are my favorite part of the film. Star Jakob Salvati is such a great actor. His performance is natural and captivating. I look forward to see him in more Films. The scenery is carefully selected. The mixture of 1940's, the bay, and the sunset is magical. Pepe Portillo has an amazing talent to touch people's hearts with words. Little Boy quotes are inspirational and captivating. It is a professional, entertaining, and full of values. An exception film in Hollywood... It's happening. Little Boy Movie is revolutionizing the Cinematographic World!"
"padrebeyer","10","2","9","30 April 2015"," A great film for families and all who remember the best in movies.
","Of course 95% of reviewers will pan this film since it dares to speak of faith and hope. It will send shivers down their spines. So it must be pretty good, right?<br/><br/>Right. The viewer joyfully enters into the mind of a little boy who yearns for the return of his father from WW II. He is struck by the words in a sermon that speaks of the power of faith to work even the miraculous, and takes it to heart. What follows is extraordinary.<br/><br/>Besides the beauty of the evolving story, we are also given a great re-creation of a small town in the 1940's, from clothing to homes to automobiles. No reviewer has mentioned it, but the acting is superb all around. This is a classy film that will endure and will lift the spirits and hearts of those who enter into its special and uplifting world."
"stinadianne","8","2","9","24 April 2015"," Could be cheesy but is surprisingly poignant.
","Complimentary tissues should be distributed prior to viewing this film about a boy bringing his father home from war using the power of hope and faith. What could have easily been a preachy film, Little Boy is poignant and inspiring.<br/><br/>Pepper Busbee (Jakob Salvati) is a very small boy; at eight years old he is dwarfed by by all the other kids his age. Pepper's best friend is his father James (Michael Rapaport). The two are a close pair, and Pepper depends on his father for all of his emotional well-being. It's wartime, and James has been called to duty to the dismay of Pepper, his older brother London (David Henrie), and their mother Emma (Emily Watson). After Pepper ""moves"" a bottle at a magician's show with his mind, he comes to believe that he also possesses the power to bring his father home. He turns to a local priest, Father Oliver (Tom Wilkinson), who gives Pepper a list of charitable acts; Father Oliver then tells him that if he completes everything on the list then he can make anything happen. As part of the list, Father Oliver instructs Pepper to befriend a Mr. Hashimoto (Cary -Hiroyuki Tagawa), who was just released from a Japanese internment camp and is being discriminated against in the town. Pepper does so begrudgingly, but he soon finds that he has more in common with Mr. Hashimoto than he thinks.<br/><br/>Director Alejandro Monteverde perfectly captures the idyllic life of a small coastal Californian town during the 1940s. Everything and everyone looks straight out of a Norman Rockwell painting to almost a whimsical effect. Montaverde also composes some stunning shots of his lead actor, who is a strikingly beautiful child. Salvati does a wonderful job bringing Pepper to life, a performance reminiscent of Jackie Cooper in the classic King Vidor film The Champ. He is very talented, bringing sorrow to Pepper but also a lightness and quick sense of humor. Pepper represents the best things about being a child- he is hopeful, gullible, and his love for his father knows no bounds.<br/><br/>Some of the story techniques in Little Boy are old hat and cheesy; the voice over from ""old Pepper"" was completely unnecessary, and some of the flashes to James at war were also a little overkill. A dream that Pepper has about the atomic bomb that was dropped on Hiroshima was also a very stylized sequence we don't need to see, as it just reinforces facts the audience already knows.<br/><br/>There's a fine line between cheesy and heartwarming and Little Boy is wavering on both sides. Luckily for the film and the audience, it leans heavier on the heartwarming side.<br/><br/><ul><li>See more at: http://www.mediumraretv.org/review/little- boy/#sthash.50rSd6Ry.dpuf</li></ul>"
"mdmts","10","2","10","25 April 2015"," Uplifting, inspirational movie!
","""Little Boy"" (LB) is a heartwarming, uplifting, inspirational movie. It promotes love of family,country,neighbor, and shows the importance that fathers have in their children's lives. It portrays faith and religion positively. It also accurately depicts the terrible racism that occurred during WWII and how that racism today can be overcome with love and acts of kindness.<br/><br/>I am very disappointed that the ""Christian"" movie reviews have not been as positive as they should be due to ""magical""elements. The movie in no way condones magic but promotes faith and love without hitting you over the head like most Christian movies do.<br/><br/>The cinematography, acting, characters and set design are all superb. Ignore the professional critics and go see this fantastic movie with your family to help promote positive films in Hollywood."
