"username","rating","helpful","total","date","title","review"
"Mr-Fusion","5","0","2","16 November 2013"," An Oscar-winning performance, but a mediocre flick.
","""Training Day"" is Denzel Washington's master class in dominating a movie. He's compelling, explosive, magnetic, all of it. In the hands of someone less daring, Alonzo Harris could've been just a cardboard bad guy. But Washington handily makes the role his. He owns this movie. <br/><br/>And up until the pivotal scene with Scott Glenn, this movie is a kickass crime thriller. It's here (sadly) that things start falling apart. Til now, Ethan Hawke's internal struggle gives the movie its dramatic weight when Denzel's not on screen. But at this point, the movie's about a thug with a badge buying search warrants with stolen money, and the rookie being asked to shoot someone dead with no provocation. There's nothing left to the character of Alonzo Harris, seeing as he's just a criminal trying to buy his way out of a screwup with the Russian mob. All the b.s. he'd been spewing to Hawke is nothing. And everything from then on (Hawke's miraculous salvation from execution, ridiculous fistfight on rooftops, etc.) is just absurd. <br/><br/>The brilliant first half crime movie gives way to the typical contrivances of a David Ayer script. It's all still worth the watch just for Denzel Washington's riveting performance. It's just a shame the rest of the package doesn't live up to that incredible talent.<br/><br/>5/10"
"Clockwork-Avacado","5","0","1","7 October 2013"," The Reality Paradox
","""Training Day"" is an intelligently produced police/corruption movie, which presents us with some very realistic, and very scary situations, showing us that in the big bad world, there are no laws, no rules - only the dictates of angry mobs, and guys with guns. And the environment of menace, and grimness is created expertly. <br/><br/>And yet, having appreciated this movie for what it is, I could never bring myself to watch it again. That's because, as good as the acting may be, it's very difficult to enjoy this film overall, not because of its' content, but because of its' approach to the subject matter. To be brutally honest, it compromises its' own integrity, in a way that superior ""realistic""dramas, like ""Taxi Driver"", and ""Get Carter"", would never dream of doing. All of which raises the main problem about the movie: something which I like to refer to as ""the reality paradox.""<br/><br/>Basically, it goes something like this: If a film presented a totally realistic account of street life, or police corruption, then it would not be an entertaining two hours of your life. Real life is devoid of dramatic incidents, of heroes and villains, and of moral boundaries, as well as of generally insightful dialogue. Therefore, to be ""realistic"", in that sense, means to be dramatically lacking. Realism is often attempted, but more often than not, the writers realise the need to spice things up with those old Hollywood clichés: in ""Training Day""'s case, there's car chases, a rooftop fight of ridiculous proportions, in which both Alonzo and Hoyt would definitely never walk away from, and a last half hour which totally dissolves the powerfully mature atmosphere which had been built up. That's why I cannot consider ""Training Day"" to be a realistic film, although it is peppered with insightful moments.<br/><br/>What it is, is a tour of a really nasty city, presented in an extremely threatening and scummy fashion. I cannot fault Denzel Washington's acting, and even Ethan Hawke (whom I rather dislike as an actor) gives a good account of himself. What I can fault, is the narrative of the movie itself. The world of ""Training Day"", IS believable. It is nasty, and unsanitised. But the story which the movie tells, is flawed considerably, because of its' self conscious theatricality, and rather perverse logic twists. Hawke would not have lasted nearly as long as he did in this neck of the woods. When he's about to get shot in the bath, I sincerely doubt that one lucky coincidence would stop three sinister nutcases from killing him, and it is at this point, that the movie starts to collapse. Hawke has been easily manipulated by Washington's cop all the way through, so his sudden desire to hunt him down seems ludicrous. To be fair, when Roger is killed, I'd find it equally hard to believe that the rest of the cops would not kill Hawke, in best ""Serpico"" fashion, even if Denzel wants to keep him alive as his master fall guy - which seems a touch Machievellian to be taken seriously. Hawke may be reluctant to kill in cold blood and smoke weed, but he doesn't seem principled enough to risk his neck to take down Alonzo, just to satisfy his own sense of justice. <br/><br/>The ending is far too clichéd, and out of touch with the more visceral realism of the rest of the movie. And, I'm sorry, but why would the neighbourhood scum not just gun Hawke down in the final confrontation? Stretching reality too much, for a downbeat ending which makes you wonder whether or not the whole two hours was worth your while, and Alonzo's death seems to be a big, clichéd full stop to a film which, if it had the courage of its' first ninety minutes, would not have had a proper ending, and would definitely have seen Hawke dead by the time the end credits roll. <br/><br/>So,is ""Training Day"" a great movie? It's well made, by a director with a brain, and a sense of the macabre nature of everyday street life. But, it's far too afraid to go all out, and be really realistic. Just enough to make you scared, but not enough to really make you think. As a piece of entertainment, as a story, as an imaginative vision, ""Training Day"" is definitely lacking, and it's bolted on thriller elements clash with its' grisly realistic moments. <br/><br/>Did I enjoy it? Honestly? No. I didn't. But I respected it. An ""A"" for effort, but a ""C"" for content."
"thebrightwhite","5","0","3","20 August 2013"," an Oscar?, what were they thinking ?
","I think that I have spent too long watching this film so I do not intend to make this take up more than 3 minutes: I like the director, I love the lead actors, I love the genre, and I have been advised by many to watch this accordingly. But This film was incredibly dull, offensive in its blandness, and predictable and more than anything else what surprised me it has absolutely no intelligence on any level at all. Gee when I think what we got from for example 'the inside man'. Now there was a film: smart, slick, engaging, unpredictable, characters I could believe, and the feel of New York. This movie at most may offer a slice of the dark side of corruption in LA told by a relatively convincing palette of actors but there were far too many problems here that sank this movie for me: Denzel Washington was too self-conscious in many places, Ethan Hawke was oddly more convincing than Washington all around. This emphasis on ''nothing is as it seems'' was played out for me by the first 40 minutes when there just seemed to be no plot other than here is a typical ''non typical'' training day: whatever!!! It was insulting! Surely this film cannot grab anybody with any imagination. I'd prefer to watch sly Stallone or Steven Seagal any day if I wanted mindless dross like this, at least those alternatives can be funny or amusing on a certain level. My time is up, or rather its time is up, and I wasted too much time tonight on this already. Happy to kiss this one off guys (btw I rarely make a negative review but I had to let this one out despite the Oscar for Washington), what were they thinking!!! :)<br/><br/>Good luck!"
"linkinpark45","10","0","1","1 June 2013"," Very good performances from both actors!
","This was a very good movie for several reasons: it dealt with many things police officers have to go through on a daily basis; showed that some people can accept and live with corruption, while others will try to stay true to the badge, and the most important: it shows how unreliable some people can be in certain situations. Washington plays an experienced, but corrupted narcotics detective and Hawke as a rookie, but a very loyal detective. Both did very well in their roles, especially Washington which got him an Oscar. Besides the main themes of this movie, it also shows how people change because of corruption and unreliability, therefore portraying the film very realistically. I also liked the fact that despite differences, Harris and Hoyt got along throughout the movie and during the last part, turned against each other: another lesson to learn - money can break anything, even friendship. Good movie, 10 out of 10, i recommend it, a lot of lessons to be learnt."
"Marc_Israel_365","9","0","1","25 April 2013"," It's not what you know. It's what you can prove
","This Police drama is among the best of the genre you'll find that manages to always take itself seriously. The David Ayer script, the Antoine Fuqua direction and the Denzel Washington evolution, as self run will cleverly run riot over L.A. Detective Alonzo Harris, are one of the finest I've ever seen. The training day of a rookie cop (Ethan Hawke) yields a seasons' worth of confrontations, revelations, implications and ethical questions about law enforcement and the ""nature of the business"". There are a few avoidable clichés that I could take aim at but Denzel gives his greatest performance ever with his triple balancing act between both good cop/bad cop mentor and arrogantly commencing his intricate maze of his life saving mission."
"tieman64","Null","0","1","25 December 2012"," The films of Ayer
","This is a review of ""Street Kings"", ""Training Day"" and ""End of Watch"", three films by David Ayer.<br/><br/>Ayer's best film since ""Harsh Times"", ""Street Kings"" stars Keanu Reeves as Detective Tom Ludlow, a burnt out cop who spends his days dodging bullets, taking down bad guys and dealing with a corrupt law enforcement system rife with scumbags in uniform. Sounds clichéd? Ayer's film moves like magic. He captures the tone and tempo of sleazy pulp fiction, revels in the genre's trashiness, writes in a baroque, pulp-prose style and volleys dialogue back and forth like Howard Hawks on cocaine.<br/><br/>Ayer, who started out as a screenwriter, also has an ear for snappy noir dialogue. His characters don't talk, so much as they play ping-pong with words, prose hurtling along with staccato intensity; like drumbeats. It's trashy, but it knows it's trashy; 1950s B movie sleaze filtered through a modern prism.<br/><br/>The film's all hand held cameras and snappy cuts, pausing now and then only to capture noir infused, sun drenched shots of California. We get convenience store shootouts, foot-chases through LA's Latino quarter, ominous nighttime skylines and the bloody haze of downtown ghettos. In Ayer's films, California's a war zone.<br/><br/>The message here is also less problematic than that of Ayer's other work. Here Keanu plays your typical loose cannon of a cop. He's a modern Dirty Harry, a fascist with a badge, a ruthless authoritarian who breaks the law and shoots up punks, all in the guise of doing the ""greater good"". To eliminate evil, Keanu believes, you have to employ risqué tactics, perhaps even the mendaciously immoral and outright illegal. The ends justify the means. Deal with it.<br/><br/>Only they don't. Keanu eventually realises he's a messed up dirt-bag who's been used as a violent blunt object by both the good guys and the bad. Ticked off, this little pawn visits his king, a chubby Police Chief who's house, in a nice bit of symbolism, literally has money, drugs and blackmail tapes leaking out of its walls; the up-scale veneer can barely hold back the corruption.<br/><br/>Ayer also wrote the screenplay for ""Training Day"". Another cop thriller, it stars Denzel Washington as a vicious LAPD narcotics officer who takes an ambitious rookie (Ethan Hawke) under his wing. Washington's a criminal and crooked cop. Ethan, in contrast, is our great white hope, representative of Good, white American values, family and strong morals. Faced with the multi-ethnic criminality of both LA and Washington, Ethan opts firstly to simply walk away. Let the animals kill themselves. But Washington won't allow it. He attempts to corrupt Ethan – first with marijuana and later with harder vices - before provoking him into righteous violence. Even then Ethan refuses to deliver the kill blow; its up to the people of the slums – Latinos, Russians and blacks – to finish off their own kind. Ethan's hands remain clean. Whilst the film's first hour is thrilling, it becomes increasingly racist and stereotypical as it progresses.<br/><br/>Racism and stereotypes are precisely what gush forth from Ayer's ""End of Watch"". The film finds actors Jake Gyllenhaal and Michael Pena playing a pair of LAPD cops. They're young, macho cowboys, high on testosterone and hungry for action. Much of the film juxtaposes the goodness of our virtuous heroes, their family lives and desire for peace, family and domesticity, with the wild savagery of LA's underclass, who actively hunt our heroes and violently intrude upon their private lives. It's your typically racist Cowboys vs Indians story. Our cops are a fraternity of hazing, backslapping, well-meaning frat-boys (they shoot and kill only in legitimate self-defence; yeah right), who hold the line against the savage chaos that is the Other. It's a jungle out there, which Ayer fetishizes and salivates over, his cops finding black kids tied up in cupboards and butchered limbs hidden in basements. You can find similar scenes in early films which demonized those pesky Native American Indians; monster's gonna getcha.<br/><br/>As this is a millennial police drama, two generations removed from Rodney King and a bevy of other scandals, Ayer's cops are more thankless grunts than boys in blue. They're soldiers. The film, with its pseudo documentarian shaky cam aesthetic (which, bizarrely, makes the film feel manufactured and fake rather than ""authentic), as a whole mirrors ""Saving Private Ryan"", the poster boy of modern cinematic fascism, which likewise masked bigotry, blood-lust and hatred behind patriotism and seemingly wholesome values. ""Black Hawk Down"" for cops, the film's a love-letter to the thin blue line, a blood-and-guts glorification of ""those who keep the savages at bay"", which is to say, it's total propaganda and trades in bogus mythology.<br/><br/>Crime films routinely demonstrate no social understanding, and routinely ignore the systemic causes of the appalling, violent conditions underprivileged minorities find themselves in. Others focus on ""corrupt policemen"" and ""rotten apples"", which itself misses the larger point that all law enforcement is systemically corrupt. The police/polis has a repressive function, its goal is to make politics disappear, for as long as there is no politics, a hierarchal distribution of power remains intact. The police, including disciplinary institutions and their various ideological components, are there to uphold the status quo and make sure that equality doesn't interfere with the hierarchal distribution of power; these social institutions are inherently inegalitarian. Today people have no problem accepting that the thin red line, the armed forces, does not act in the interest of You or Other, but it's the same with the thin blue line. Indeed, the dollar value of crime stopped by police infinitely out-weights that caused by the same. Borne of the desire of the wealthy to restructure society, to manage the urban poor and potential workforces, the law doesn't exist to prevent injustice acting upwards (the old notion that police protect the happy middle classes from the crazy, lazy lower classes), but largely to promote injustices acting downwards.<br/><br/>7.9/10"
"derekdiercksmeier","9","0","1","12 November 2012"," Smiles And Cries.
","Antoine Fuqua Is A Very Talented Filmmaker And ""Training Day"" Is His Finest Film. Ethan Hawke Plays A Rookie Cop Who Is Training To Be A Narcotics Officer In The LAPD And Denzel Washington Co-Stars As The Highly-Decorated Officer Assigned To Train Him. First Of All, The Two Leads Are Absolutely Fantastic. Hawke Delivers The Best Performance Of His Career As Jake Hoyt. As Rookie Hoyt, Ethan Hawke Is Never Stiff Or Inauthentic. Washington Is Amazing In The Role Of Detective Sergeant Alonzo Harris. Denzel Washington Practices Total Role Immersion In This Film And After A While You Forget You're Watching A Movie Star And Just Get Lost In His Brilliant Performance. The Film Is Shot In Such A Gritty And Compelling Way Which Lends The Film Such Gravity And Realism. David Ayer's Script Is Intelligent, Taut, And Totally Fearless. As Good As The Script May Be, The Performances Of Hwake And Washington Elevate The Film To Riveting Heights. Everyone Knows That Denzel Washington Is A Great Actor, He Won The Academy Award For This Role, But Anyone Who Doubts The Talents Of Ethan Hawke Will Be Stunned By The Great Performance That He Delivers In This Film. The Story Is Compelling, Even If The Ending Is Less Than Satisfying. I Highly Recommend ""Training Day"" For The Powerful Filmmaking On Display And The Terrific Performances By Ethan Hawke And Denzel Washington."
"MovieNewsAndUpdates","7","0","1","4 November 2012"," Not the first day one would expect to have
","Firstly I must say I am surprised to have not seen this incredible movie till date. But better late than never. So after finally watching the movie i am writing this review. The best part about training day is that it grips you from the very first scene. It doesn't give time for you to sink in and get absorbed in the semi dark appeal of it (which at least i felt). It engages from the first scene and confuses you at various moments leaving you mystified as to what exactly will the next scene be (something i assume that every movie buff loves - unpredictability). Denzel Washington like always delivers an incredible performance. But its Ethan Hawke who stands up and delivers a performance equally good as his co-star. The story is well written and aptly portrayed. My favorite moment in the movie is the conversation of the two leads after having interrogated a woman in her house"
"j-devenpeckjr","6","0","1","23 February 2012"," Decent film!
","I hate to break the news to you guys but cops like Alonzo ARE OUT THERE and need to be acknowledged. Acting like the problem doesn't exist does not solve it. You don't have to go that deep to know that Alonzo was once a good cop who just got fed up w/ 'police procedures.' If you acknowledge that Jake's shallow-mindedness at the beginning of the film only allows him to look at the perks of making detective and how the progress of the day transforms him, you can really appreciate Ethan's portrayal of him. Let's face it, a bad day at the office when you're a narcotics detective differs greatly from that of an office executive and the different stresses can warrant different results.<br/><br/>Even the street rhetoric was authentic. Maybe you guys need to get out of the 'burbs more. You guys didn't actually expect eloquent dialogue with little or no profanity, did you? The only part of this movie I struggle with is Dr. Dre's terrible overacting and that isn't nearly enough to take away from the overall result."
"davydteather","10","0","1","7 July 2011"," You wanna go to jail or you wanna go home?
","""Training Day"" is a very awesome movie. This is one of the best cop movies to come out of Hollywood in years. Denzel won an academy award for best actor for his role as Alonzo Harris. And he deserved it. Ethan Hawke was nominated an academy award for best supporting actor for his role as Jake Hoyte but he did not win it. I thought he did an outstanding job. In this movie, Denzel Washingtons role was not his usual good guy roles. He plays a police officer who was once a good cop who now administrates his own brand of justice and is fed up with by the book police procedures. He is more mean than the mean streets he is supposed to be shaking down. This movie has a good plot, top notch acting, the cinematography is well done and it is very well paced. If you are a fan of Denzel Washingtons films, I would recommend Training Day. It is definitely worth a watch and time well spent."
"thesar-2","6","0","1","14 November 2010"," He Don't Need No Training
","Much like Nicole Kidman in To Die For, this Training Day was a Denzel Washington vehicle. Both movies were ho-hum, but held the character of a lifetime and is highly recommended just on their command performance.<br/><br/>This is not to underplay Hawke's almost (90%) equally acting – he was very good, himself, but Washington was so good, that when I first saw this back in 2001, long before the Oscar Nominations were announced, I said: ""He better both be nominated and win."" On a side note, unfortunately for Washington Fans – he has tried to recapture this high since and that's made me very sad to say I once was a devote Washington follower. Meaning: almost every role since 2001's Training Day, he has screamed ""OSCAR!"" without acting much.<br/><br/>But, I digress, this is about Training Day, a good (again, not great) film, but one you should see concerning the troubling day both Rookie Hoyt (Hawke) and Harris (Washington) are having.<br/><br/>Eager to please and diligent to keep his job for his growing family, Hoyt is joining the narcotics hard-core L.A. team, but he needs to deal with drama-filled Harris, who may (or may not) be on the take with the crooks he's paid to take down. (Watch FX's excellent series The Shield for further adventures on the same plane.) You see, Harris might be in over his head with a deal/incident gone wrong in Las Vegas, pissing off the wrong people, despite his demeanor. And he must trust the Clark Kent'ish Hoyt if he's to get away with it.<br/><br/>That's pretty much it. I don't want to spoil much more than that, and the fact I brought up The Shield, which covers pretty much the same ground. That's pretty much itfor the plot. Watch this fantastic performance from Denzel who, up to this point of his excellent career, hadn't played a true baddie. And he does it in spades. It's worth the Orientation Day for him alone."
"willrasmussen-617-992319","10","0","3","3 November 2010"," One of the best cop movies
","This has been one of my favorite movies ever so far. To be honest, I don't think I have never seen a better cop drama than this one. Training Day stands out as one those movies that shows the dangers of being a narcotics officer.<br/><br/>The way this movie was filmed was excellent with the background music, the shots of the sun rising and the camera angles. The acting is also very good. Denzel Washington plays the role of Alonzo pretty good and Ethan Hawk does a good job of playing the rookie cop. I highly recommend this film for some that is looking for a good action and thriller."
"Angelus2","7","0","1","17 October 2010"," Training Day
","Detective Alonzo Harris believes he is in the wild west, having to bend and break rules to keep peace on the streets, but new recruit, Jake Hoyt is not too comfortable with Alonzo's radical approach.<br/><br/>This is a film about the mean streets and the things that need to be done to survive, but I did not find this film the least bit interesting, Hoyt character was far too much of a coward, and Alonzo was just annoying, maybe that was Denzel's intention...Eva Mendez was stunning as ever, here her appearance is limited, the one aspect of the film I did find interesting was the deal with the Russians, I felt more could have been emphasised about Alonzo's money problem. Having a bunch of rappers make appearances did not give the film any real credibility..I expected better from Mister Washington....But the end scene was great, as Alonzo met his fate."
"RainDogJr","Null","0","1","1 September 2009"," That's all?
","Training Day is, as you already know, set in only one day in Los Angeles and is about a rooster (Ethan Hawke's character: the rookie cop Jake Hoyt) and a wolf (Denzel Washington's character: the experienced big narcotics detective Alonzo Harris). Is as simple as this: the film begins and is sort of having the experienced big detective who certainly knows how is that world opening the eyes of the rookie who just wants to track down big drug dealers, who just wants to do a good for the society. The transition we have is that Jake stops seeing Alonzo as the type of dude he has to learn a whole lot from to can deal with the new type of world he is entering and be successful and starts seeing Alonzo as nothing but a criminal that well tried to kill him, if at one point Jake smoked some weed because Alonzo said to him, in other things, that a good narcotics agent must know and love narcotics at one point Jake will go for his revenge. Saw bits of the making of documentary from the DVDincredible level of reality? Unforgettable minor characters? Not quite (the part with everybody turning their backs on Alonzo is like from a kids movie!); the acting of both Denzel and Ethan is good of course, pretty much their acting is the very best thing of the film, I mean I didn't found unforgettable and memorable characters in the ones played by Snoop Dog, Dr. Dree and well anybody else. It's a watchable film that once is over, well let's see, recently I bought the double feature DVD with both Training Day and Fallen (also with Denzel Washington and directed by Gregory Hoblit) just because I wanted to see again Antoine Fuqua's film again after many years (I remember seeing it when it was brand new as a rental). In that DVD Training Day is pretty much the main attraction and Fallen the bonus, minor feature (I never heard a thing before about Fallen), the Side A with ""Day"" has much more extras and stuff. Now that I saw Fuqua's film pretty much Fallen has all the chances to become the only reason for me to say something like ""well, buying that DVD was a great choice"" since basically by the end of Training Day I was like ""that's all?"", certainly for me now Fallen has not a really good contender for being the best out of the two films on the DVD but I will see."
"insomniac_rod","8","0","1","30 December 2008"," Excellent display of corruption.
","Training Day is a the perfect example of corruption, violence, and drug dealing issues inside police.<br/><br/>Alonso Harris is a character that will be always remembered for it's realism; people like him sadly exist. Is it for low incomes? Is it for the desire of power? ""Training Day"" perfectly explains Alonso's behavior through many violent scenes that not necessarily deal with phyiscal violence, but also with drug abuse, corruption, sexual matters, and also display situations that start with home.<br/><br/>The movie is very intelligent because through Ethan Hawke's character we learn that not every single cop member is the same; in fact, the good cops follow a long hard road before becoming corrupt and more. Through his character, we learn that not only good intentions are needed to fight against crime...<br/><br/>So ""Training Day"" is in my opinion one of the best cop movies ever made because it doesn't follow the typical ""cop features"" and goes further and insert sub-plots that satisfy the new millennium tendencies.<br/><br/>Please watch Denzel Washington's extraordinary performance. Also, there are many interesting cameos like from Snoop Dogg."
"muhammad-uz-rauf","9","0","1","26 August 2008"," A Movie 'MADE' for an actor like Denzel
","I love movies like this and Im sure Denzel Washingtons enjoyment of acting in this movie greatly assisted him in achieving the Oscar for best actor. The movie is intense and I can't pass on a picture about a corrupt police officer and who better than Denzel. I was gripped to the screen the entire time. He has always done a great performance with movies involving gangsters and the ghettos, the violent sides of society. His being a police officer added a bunch to the movie and really increased the interest. He is actually a gangster at heart yet is a cop so feels he has power over people and may do whatever he wishes."
"Strider_1978","7","0","1","17 April 2008"," Good cop Bad Leutenant
","This is a good movie, but not perhaps for the same reasons as a lot of people will give merit for. Denzel Washington is on form, won't deny that. The film is well shot, a look at the darker side of LA.<br/><br/>I think watching this again, that it does look a little silly and stereotypical sometimes. Blacks and Hispanics and college kids. Also, some of the events or shots or scripting does seem a little 'theatrical' and 'staged', rather than flowing in such a way that we can 'buy' the story. That being said, it does deliver the goods. <br/><br/>Training day is one of these films that is not really escapism, it is just a fictional story. The real world of law enforcement can be and is (within reason) a dirty and corrupt empire. It's easier to have a Black or Hispanic scapegoat, or somebody to pull over just for kicks or for another notch in the Detective post.<br/><br/>It's an enjoyable watch. I'm not sure how I would feel about it if the two leads were not who they were. Washington rules the roost, and the camera. Hawke plays the honest, determined and somewhat under confident rookie very effectively. <br/><br/>I like films like this, and No Country for Old men, and Traffic simply because they help remind me that I do not live in a a perfumed world, and sometimes it is merely sugar coated."
"shadowman123","8","0","1","24 March 2008"," Denzel - STILL my man !!
","I could not have picked a better time to watch Training Day as I am going into a career of Law enforcement my-self. From the beginning I understood the situation which a new recruit faces from his superiors and what the pressures are of being a cop as it is. Ethan Hawke does a wonderful job of being a stranger and making us take the ride with him and when he meets Alonso Harris who is unforgettably played by Denzel 'American Gangster' Washington. Training Day is an account of life both for a cop working the rough streets of LA and also if you do your research you learn that it also involves real crips,bloods and various other gangs with their input which means that you get an authentic taste of what life is like for those living and growing up in one of these rough hoods. What makes Alonso Harris scar your mind is that he is not your average Dirty Harry wannabe but he is more like a resourceful , intelligent street wise cop with his Jekell/Hyde tendency's which makes him a joy to watch and no one could of carried this of in style like Denzel. The most shocking thing is that to all of them this was everyday life but unlike us who will be completely blown away by its power . My only problem with Training Day is that it just skips up a notch too fast and misses out some important factors but the stand out performance all the way through are what save this movie. To conclude Training Day is a movie that offers an experience which is hard to put into words , it offers an experience which has to viewed to be felt but all I can say is that this proof why Denzel Washington is one of the most talented black actors to have graced the silver screen , A MUST SEE !<br/><br/>TRAINING DAY : 8.6 OUT OF 10<br/><br/>THE ONLY MORE DANGEROUS THAN THE LINE BEING CROSSED, IS THE COP WHO WILL CROSS IT..."
"HollywoodAlist","8","0","1","29 January 2008"," Oscar
","The performance of a lifetime is not something i'm likely to say to someone who constantly implements excellence into every role he takes. I will say that the way denzel portraits his character is like combining every other denzel Washington role , mix them together , agrevate them and give them 90 minutes to shine.. and man our eyes are sore. I read some reviews, on here, and frankly I'm astounded that someone will criticise the performance and the film. Its quite obvious that if you didn't like this movie , this isn't your genre. Don't go see it, don't rent it and don't make your comments know. If this isn't your genre ,you don't know Jack about how well made this film was. Denzel , Excellent , Film , Beautiful, Eva , stunning , Ethan , should have gotten the Oscar...."
"saarvardi","10","0","2","7 December 2007"," Training Day makes The Departed seem like a walk in the park
","Talking about defining rolls, try watching Denzel Washington and Ethan Hawke in this highly unorthodox crime feature. What starts as your everyday police drama with the trained cop (Washington) showing the new rookie (Hawke) some bad ass moves, fastly turns into a nightmarish all-night experience as we learn more and more about the true nature of Washington's character. Hawke triumphs as the accidental hero of the movie, who is thrust into talking his way out of near-death situations and learns how to survive the crooked streets fast. The final 15 minutes of the movie are some of the more intense and violent cinematic experience I sat through in recent years. There's no doubt abut it, Training Day makes The Departed seem like a walk in the park (and that's saying a lot)."
"palex56","10","0","2","28 November 2007"," This was an incredible movie!!!
","After seeing this movie , it made me realized how good Denzel Washington is great as an actor(probably one of the best actor ever, if not the greatest...) <br/><br/>He(Denzel) does a really good job playing a crook , corrupt cop who takes advantage of his position to commit crimes... and he also uses his apprentice , a rookie cop called Jake(Ethan Hawke) to do something the he(Denzel) has set up... <br/><br/>Frankly , i seriously think this was one of Denzel Washington best performance ever and that movie should be considered as a classic gangster movie...<br/><br/>However, I think that the ending is great but could have been different , less brutal...<br/><br/>Anyway, if you are someone who likes crime , gangster movies you'll will really appreciate this movie"
"billion_mucks","8","0","1","23 November 2007"," How to Enter the Hampa
","Antoine Fuqua does an excellent job. With the big screen as an excuse, he imposes his dark, sinister view on the hampa of the Los Angeles police.<br/><br/>Corruption is the main, but that is the work of Alonzo Harris, a great neo-villain, that doesn't value life and has understood it as a grim, violent place and has moderated himself to it. Denzel Washington is superb, mean looks, nasty bad reactions seeming so natural, I cannot believe he isn't a real filthy cop! Ethan Hawke's character is somehow naive, doesn't know what really is going all and cannot adjust to the rhythm Alonzo is accustomed to. Alonzo sets the rhythm, as a matter of fact, so we just ground for Jake (E.Hawke) to survive his rough trip.<br/><br/>""Training Day"" is rough, a good movie that counted on the budget to tell a raw story, with a great cast and some neat narrative skills. Its a bitching' movie, you should watch it."
"pinkliz41","6","0","3","19 August 2007"," Denzel and Hawke= POWERFUL FILM
","A very descent crime, cop thriller, and a shocking ending to surprise people. Washington portray's Alonzo, a rogue cop and up for assassination by the Russian's. Hawke is a new narcotic's detective and on his first day. Bold and catchy, the couple pair up to make an unlikely couple throughout the film. One of them being bad, dangerous and single minded. The other being serious ans sensible, BUT are both day to day cop's.<br/><br/>Addressed and directed by Antione Fugue (King Arthur) the film is good and hard hitting and to never trust anyone. Denzal Washington won a best actor award for the film. The 18 certificate, could and could not be displayed as an 18, for it to be an 18 it contain's pervasive language and not to mention strong drug content. BUT were the mistake come's in of not being an 18, is the fact it contains SOME strong violence, which doesn't occur to me. Anyway, still enjoy yourself and have a good time, but don't exit the cinema thinking this was the best film u'd ever seen."
"view_and_review","7","0","2","6 July 2007"," Who needs overtime when you can rob a drug dealer?
","This was a well done movie, and it was a good performance by Denzel Washington. OK, well that's not news worthy, because he got an Oscar for his performance. I thought he deserved an Oscar for ""Remember the Titans"", but I guess people were tired of seeing him play the straight role so they rewarded him for his deviance.<br/><br/>""Training Day"" was more of a credit to the writer (David Ayer) and the director (Antwan Fuqua) more than anyone else. The plot was simple yet involved. The entire movie took place within a small area and within one day. With those parameters, you have to be quite good to make the movie interesting."
"s-stainton","8","0","3","26 May 2007"," Ethan Hawke was robbed
","Ethan Hakes performance far outshone Denzils who once again gave a brilliant performance of Denzil being Denzil. Truth is Denzil got the Oscar because Russell Crowe hacked people off to foil a certain Oscar for his performance in A Brilliant Mind. Certainly the finest performance of Ethans career that truly deserved an Oscar. <br/><br/>""a genuinely caring and good intentioned leader""!!! What film was he watching? The guy was corrupt through and through.<br/><br/>Denzil makes some brilliant movies but he always plays the same character. Don't get me wrong - his I cant criticise his performance. I just don't believe he should have got the Oscar. And I DO believe Ethan Hawke should have."
"sendoh15","10","0","2","24 May 2007"," Impressive, immense impact from Washington...
","I stumbled across this amazing film not expecting anything special. But I was completely blown away by the content and theme of this. Only being revolved around two guys, Washington and Hawke. Washington being the so called mentor for the newbie Hawke. Though as a rookie would expect everything to be by the book and to only follow orders he is completely confused and unaware of what Washingtons true methods are. Methods of violence and brutality against criminals unorthodoxed. To be smarter and more cunning than any criminal they fight against is whats become of Washington.<br/><br/>Their 24 hour ordeal is action packed thriller with an amazing performance by Washington and truly worthy of an Oscar. His portrayal of a cop gone completely insane with his credibility of being a ""someone"" important and big is truly impressive. There's a unique sense of portrayal of the character from Washington. The scene with the Mexican gangsters is thrilling at the same time this movie gave a feel of realism in connection to the present world.<br/><br/>Denzel stepping out of his usual goodie good role at the same time playing it with intensity and command. An amazing movie with amazing performances, you wouldn't think much of it just by the title, but try it and it may end up blowing you away. And yes there's that scene with eva mendez!! Now you'll want to watch it more. No? But really this movies worth your time so go see it if you haven't."
"galileo3","8","0","1","21 March 2007"," ""An intense and uncompromising crime thriller""
","Los Angeles, LA. The City of Angels. A diverse city famed for its moviestars and multi-millionaire producers, but also for its notorious gangs and police corruption.<br/><br/>Denzel Washington gives a superb performance as Alonzo Harris, an experienced detective whose unorthodox and corrupt methods of dealing with crime are about to come to a stop when he takes on rookie cop Jake Hoyt (Ethan Hawke). Set in the ganglands of LA over an intense 24 hour period, Training Day is a great look at corruption, deception and disloyalty in the LAPD. <br/><br/>Washington's character, where it is often interpreted as the bad guy, is somehow misunderstood. Yes of course, Alonzo Harris pushes the law further and further, and his operations are unlawful but simultaneously he doesn't hesitate to do his job.<br/><br/>""A top notch crime drama""<br/><br/>""Denzel Washington is exceptional, in his Academy Award Winning role""<br/><br/>""Brutal and uncompromising; an intelligent, thought provoking thriller ****"""
