"username","rating","helpful","total","date","title","review"
"jscalise","10","1","1","11 March 1999"," ""Happy Birthday...BJ-19, Third Base.""
","Did anyone think this could be anything but a great movie when you have Scorcese, Pesci and DeNiro in the same 3-hour film?  If so, they should be arrested.<br/><br/>I recall hearing Scorcese describe this movie a year before it was released.  It made me want to buy tickets then.  I ended up seeing it 4 times in the theatres when it came out.  12 hours of amazement.<br/><br/>Granted, I am a huge fan of all of the main actors and have a great interest in the Las Vegas scene, Mob films and the Mob's involvement in Vegas.  So, really, I could not lose.<br/><br/>The photography was fantastic.  There are many, many scenes that I can watch over and over with the TV on mute and still be amazed.<br/><br/>Scorcese is a master at capturing the body language and facial expressions that are so crucial for this type of movie.  With ANY other director, this movie would have been a different beast altogether.<br/><br/>Basically, go see this move now....or there is gonna be trouble. -JJS"
"dr.gonzo-4","Null","1","1","2 March 1999"," A brilliant masterpiece by far....
","There's not much one can say about perfection and greatness which definitely go hand in hand with CASINO. Marty Scorsese and Nicholas Pileggi have struck gold once again in this tale of power, lust, and greed in the adolescent Las Vegas of the 70's. The rise and fall of the mafia's strong-hold in Las Vegas is told brilliantly as if its the Holy Roman Empire. Robert DeNiro and Joe Pesci together again, what more do you need? Now I loved the voiceovers in GOODFELLAS because it kept a good pace going in the film. Same goes for CASINO, along with excellent cinematography and lighting. Some scenes may be a little too gory for some viewers, but I loved them, it really made the atmosphere more intense and raw. I've heard different responses to Sharon Stone's character, I thought she did a really good job, it's hard to get engrossed in a shallow, heartless role like Ginger. This definitely goes down as one of my all time favorites, a brilliant masterpiece by far. ""....And one by one the dominoes began to tumble...."""
"Criatura-2","Null","1","1","28 February 1999"," Casino was the last masterpiece of Martin Scorsese.
","Casino is a perfect film. I love Joe Pesci killing a men with a pencil, Robert De Niro without pants, Frank Vincent with two bats in his hands, etc. Sharon Stone is so fine and so bitchy at the same time. The bats scene is one of the most violent that I've seen in the screen. After this movie Tarantino looks like a baby."
"Nick-172","10","1","1","22 February 1999"," Strong and brilliant
","This movie succeeds in every possible way - strong story, great acting and loads of atmosphere. De Niro is excellent as ""Ace"" Rothstein, the slick casino owner and Pesci indispendable as Nicky the hard-hitting runt of a gangster. Not to forget Sharon Stone in her (probably) best film ever.<br/><br/>Even though it's extremely violent it's not in the same bizarre way as in the notorious David Lynch's films, which makes it easier to take. It is over three hours long but never seems tiresome. Scorsese really got it right this time.   10/10"
"Jaime N. Christley","Null","1","1","13 February 1999"," Gets better each time I see it
","I've seen this film, in its entirety, three times, and it keeps getting better.  The first time I saw it it seemed tired and ""done-before"", like a rehash of ""GoodFellas"" and ""Scarface"", but now I think it's one of Scorsese's best.  In fact, it takes suggested ideas from those two films, and others (""The King of Comedy"", ""Vertigo"", etc.), and expands them, explores them, and gives us an entirely new perspective.  I always appreciate a director who gives us things we haven't seen before, or at the very least, gives us a new way of looking at things we have seen before."
"Mirage-9","Null","1","1","12 February 1999"," Excellent film in every possible way
","Congratulations to Mr. Scorsese. I rate this film as the most realistic and best casted film in motion picture history. The music selection, editing, and cinematography are superb. Robert Richardson is my favourite DOP - his shots have so much meaning behind them. The acting was top quality, excellent characters, excellent script, story, and dialogue. The casting is spot on- from the looks to the Italian mob, to the gamblers, the main characters. Casino is a perfect film and takes every aspect of film making and story telling to the limits in an interesting, original and with extreme talent and passion. Email: mirage@world.net"
"none-85","10","1","1","22 January 1999"," A great gangster movie in the Goodfellas/Godfather tradition
","Very violent, but also very entertaining. Pesci, DeNiro, and Stone are great-also the supporting players- especially Rickles and Vincent. Pesci is the great little tough guy of our generation. The movie is certainly a drama, but there are also many comic components. I like the continuing interplay across several movies between Pesci and Frank Vincent. In Raging Bull, Pesci attacks Vincent. In Goodfellas, Pesci kills Vincent and buries him. In Casino, at the end, Vincent kills Pesci with a baseball bat and then ""ships"" and buries him. I believe most people like the violence- they just don't want to admit it."
"nmp381","9","1","1","5 May 2002"," Excellent crime drama
","In Martin Scorsece's hit ""mafia"" film, depicting the rise and fall of group of mobsters in Las Vegas. Rob Deniro and Joe Peschi give top notch performances as the lead mobsters running the Tangiers casino in Vegas. In the first half we are shown how Deniro's character tightly operates his casino. He knows all the tricks in the books that hustlers try to pull, however noone can pull a one up on this guy. Peschi is his hitman who does most of the dirty work, but is eventually banned from all casinos. Turning in a fiery, top notch (Oscar nomination) performance is Sharon Stone as a drug hustler who enchants Deniro one day as she shows up at the casino. They marry and he hopes to ""make"" him fall in love with her one day, because her true love is a pimp (played by James Wood). Needless to say the last hour or so of this movie is vicious as we see the FBI crackdown on all the schemes the mobsters were trying so hard to hide in the casinos. Stone and Peschi, in particular have brutal demises. 9.3/10 extreme profanity, violence, and partial nudity. Excellent acting, direction, plot, and soundtrack. Only down side is the length of the movie, running well into above 3 1/2 hours."
"cantgowrong","Null","1","1","26 April 2002"," THE ABSOLUTE BEST MOVIE OF ALL TIME!!!!!
","CASINO is a complete and utter masterpiece of a movie!  It does everything perfectly!  The script, the direction, the performances, the photography, the music, the editing, the sets---all perfect!  A flawless film and even better than ""Goodfellas"".   At three hours in length, there is never a dull moment. Deniro's most heartwrenching performance!  We really feel for his character.  ""Goodfellas"", to me, slows down considerably once Joe Pesci's character dies.  Not this film.  Scorsese keeps the movie flying until the very end!  Many people have missed the boat on this film.  They say ""it's too much like GOODFELLAS"" or ""It's too long"".  These people are wrong!! In time, this movie will be considered one of the best, if not the best, mafia film of all time!!  It is a masterpiece in every sense and needs to be viewed many times to take in all the information.  Stunning!"
"Cacus7","10","1","1","22 April 2002"," A gangster movie for the ages
","""Goodfellas"" or ""Casino"", ""Casino"" or ""Goodfellas""... Which is the better film?  This may never be decided.  Both chronicle the lives of gangsters throughout their years, both good and bad, leading up to their eventual demises.  ""Casino"" is an unforgettable tale of people caught up in the Las Vegas lifestyle.  The overindulgence and excess of the town is explicitly portrayed in this movie.  DeNiro plays a well-meaning odds-maker who is placed in charge of a casino, while Pesci acts in a perfect role as DeNiro's protective but jealous keeper.  Sharon Stone turns in the role of a lifetime as the mentally-instable, paranoid, and jealous (ex-hooker) wife of Stone (DeNiro's character).  The movie comes to a head in a frenetic battle between DeNiro and Stone, and the results are delicious.  This movie, along with ""The Godfather"" and ""Casino"" must surely rank as the top three gangster movies of all time.  Which one is first depends on one's own tastes. ""Casino"" certainly makes its case for number one."
"FoxGarrison","Null","1","1","12 February 2003"," Who's got the action?
","I watched this movie over the course of a weekend.  I played it once. Played it twice.  I played it a total of 4 times.<br/><br/>This movie is one of the most incredible movies ever to be seen by any stretch of the imagination.  If you've ever been in a casino then this movie will really let you appreciate all that goes on in the background.<br/><br/>This is a story about love, obsession, greed, ruthlessness--most of all this story chronicles the life of a Casino manager, Sam 'Ace' Rothstein (Robert DeNiro), and his ascent to power in 1970s Las Vegas.  Sharon Stone stars as Sam's debutante, Ginger McKenna and Joe Pesci is the crony, Nicky Santoro. Much of the story revolves around these three altogether very different characters.  Unlike Goodfellas, where the crew was trying to get money, power and women, the crew in Casino already had it--they were trying to keep it from competitors, law-enforcement and most importantly--each other.<br/><br/>This movie is severely, SEVERELY underrated.  There are moments when it would be safe to assume you'll know what will happen next but, other times (and I won't mention anything specific--except the corn field that is) you won't know what hit you.<br/><br/>The camera work is incredible, the story is fantastic and the characters are nothing less than superior.<br/><br/>Overall, Casino is not a movie for the faint-of-heart but, a story that is gripping, moving and deeply entrenched in mob tradition.<br/><br/>9/10 stars!"
"JuguAbraham","8","1","1","17 December 2001"," Scorsese's America
","There are different levels to appreciate this work of Scorsese. Pileggi and Scorsese could be presenting an accurate social and political study on the manner in which casinos are run in USA. But it is also a study of how money buys power and success, and corrodes one's humility. It is written in the manner Greek tragedies were written showing the climb to power and the inevitable downfall of the powerful following the state of hubris (here the firing of an incompetent employee with the right connection}. Compare Ace (de Niro's character), thoughtful about mundane details such as alerting a stranger about a good pen that he could well lose at the bar and who winces at Nick's subsequent violent actions, to the later Ace, who is insensitive to violent actions he himself orchestrates. Compare Nick (Pesci), who seeks permission from Ace to live in Las Vegas, to the later Nick, who drunk with power refuses to acknowledge he once asked Ace's permission. In many ways 'Casino' is a director/screenplay writers film than an actors' film. Performances, though commendable, take a back seat. Is it a mere gangster film or is the film using the gangster and hustler backdrop to offer the audience another perspective of America beyond the obvious? The social commentary here is somewhat like Altman's films ""Nashville"" or ""A Wedding"".<br/><br/>The religious Christian motifs of redemption underlie much of Scorcese's work, unconsciously or consciously, and Casino offers a viewer several perspectives, if you choose to assess his films in that perspective. (Scorsese is an admirer of Terrence Mallick, whose film ""The thin red line"", which incidentally also was pregnant with religious motifs--e.g., tattoos of Biblical references).<br/><br/>One can also appreciate Casino as an example of good movie craftmanship. Take the sequence of Sharon Stone's introduction in the film, where she is obviously aware that Ace is staring at her. It is so well done that one notices Sharon Stone visage and actions, while the editing and direction are really top notch as well, which contribute to make the sequence superb. Sharon Stone gives a riveting performance, as do De Niro and Pesci. Kudos to Scorsese on the appropriate 70s music at various stages in the film's progress. <br/><br/>While I appreciate Scorcese's choice of Ace's voice over commentary, I was surprised at Nick's commentary intertwining the voice-over of Ace. This method does makes sense if both are alive at the end of the film; not otherwise."
"Dockelektro","10","1","1","23 November 2001"," Masterpiece
","I see this as a quasi-sequel to ""Goodfellas"", where we followed the life of a newcomer to the mafia and crime. In this movie, we start already with the characters in a crime world, and the movie changes setting to Las Vegas, where in the 50's and 60's the Casinos where ruled by an ellaborate web of bosses and dirty businesses. The police tried to stop it, but it was their money which was bringing the city to life. De Niro is great, as usual, Pesci is a show-stealer, and Stone, a novelty in Scorsese's work (as Ray Liotta was in ""Godfellas""), has a much-earned oscar nomination in the role of an empty woman whose path leads to decay. Scorsese's direction is fantastic (I recommend this as an introduction to his work), flamboyant and lusty as it has always been, and this is to me one of his best works. See it and marvel at it."
"bombdogz","Null","1","1","2 November 2001"," A true great
","It seems Casino is the third in the trio of scorsese mob films, and the epic of the three. From its wonderfully insane characterisation to its stunning mise-en-scene to its rolling narrative, i truly beleive this is a strong contender for movie of the century. Where citizen kane gripped you for the duration, casino equally grips you but with an added touch of wit and shock. citizen kane DOES look dated now, and whether it is all round perfection is debatable. i think orson welles' extensive contribution and its controversy at the time attributes to its enormous success. casino, however, has been largely looked over since its release, but many believe it holds its place as the greatest film of all time."
"mystic80","10","1","1","5 October 2001"," An engrossing film from start to finish...
","Synopsis: A film chronicling the rise and fall of a gambling empire in Las Vegas during it's heyday. Sam ""Ace"" Rothstein has been personally appointed by the mob to head a casino which he proves himself, but at the same time a relentless obsessive whose meticulousness reaches so far as to the number of blueberries in muffins that the casino sells. His childhood friend Nicky Santoro has moved to Las Vegas with his crew to start up a business. In the midst of it all, Sam meets Ginger, a woman he eventually marries, but in a downward spiral of power and greed, they all find themselves in the middle of it all.<br/><br/>Review: Absolutely one of the best films of 1995, ""Casino"" is a truly good film with top notch performances from DeNiro and Pesci as usual, but the real surprise is Sharon Stone, completely eschewing her sex symbol from ""Basic Instinct"" to playing a woman who lives in her dark side. The cinematography of the film matches the tone and look of the story with it's best performances from the entire cast. Unfortunately, Don Rickles and James Woods are wasted in fairly small roles but still provide depth to the film nonetheless. Leonard Maltin didn't know what he was talking about when he reviewed this film, because it's an engrossing story that needed to be told in a three hour length. It's not something you'd pay to see in a theater, but it is something you should see on VHS or DVD. Grade: A-"
"thomasiversen","10","1","1","10 September 2001"," An excellent look at one man's rise and fall in the 80s' Las Vegas
","Based on the true story of Frank Lefty Rosenthal, this is a moving and violent masterpiece. Scorsese and De Niro teams up again and Joe Pesci in his first collaboration with them after Goodfellas(1990). Sharon Stone is a standout in this film and also received and Academy Award nomination for best actress in a supporting role. Writer Nicholas Pileggi's (aslo wrote the book Wiseguy which Goodfellas is based on) screenplay which he co-wrote with Scorsese is very sharp.<br/><br/>I'm not going to tell you what the movie is about, but the fact that it's a true story is amazing. Scorsese is an absolute favourite of mine and De Niro is equally impressive. Joe Pesci is splendid as the short-tempered, violent Nicky and Stone is brilliant as Ace's wife Ginger<br/><br/>Perhaps the best film of the 90s, if not the century! Marvelous!!"
"xdisney","9","1","1","5 September 2001"," Sweeping epic about a couple of households in Las Vegas
","A sweeping epic of nuanced history, resolutely focused on DeNiro, his wife Sharon Stone, and his childhood friend Pesci. It fit like a jigsaw piece into my aggregate understanding of how organized crime worked in Las Vegas a few decades ago. I found it amusing that DeNiro plays a casino boss with all-encompassing power, just like Tony Curtis' character in ""Forty Pounds of Trouble,"" a distinctly different movie in countless ways. Also amusing is Don Rickles' stone-faced portrayal of the casino manager--he hardly says a word, let alone a wisecrack.<br/><br/>The film is extremely violent from the opening minutes. It is also rather long (nearly three hours), but the cinematography is so beautiful--and one is always flinching, preparing for the next gruesome confrontation--that the time moves quickly. I wasn't impressed with Sharon Stone (I liked her more in ""Total Recall,"" if you see what I mean) but this film made me want to rent more Scorcese and DeNiro movies."
"Cobrah","9","1","1","9 August 2001"," Gory but good.
","Being a great fan of mob-movies, I have seen a lot of them. Casino ranks right up to the top-list along with Godfather and Goodfellas.<br/><br/>Yes, the movie is long.. It lasts for about three hours, which might be a bit too long for a movie to last. How to keep one's interest up? Casino involves a lot of talking and only brief glimpses of action. Fortunately, the plot is interesting, yet easy to follow. This does not mean that the plot is stupid, though..<br/><br/>And the action.. Well, don't come looking for any of that ""Bam, your dead"" -kinda action. Be set up for some really gory executions. This movie is not for the fainthearted..<br/><br/>Sharon Stone was really surprisingly good, she was really annoying.. which is just what she should be. Every actor did his/her role accordingly, it is kind of hard to say anything about De Niro.. His character does not show that many feelings, but De Niro is still one of my favorite actors.<br/><br/>Excellent movie, just takes some time to watch. If you are into mob-things, you will surely like this one."
"sexyrebl","Null","1","1","1 December 1998"," Sharon Stone's Best Work
","I don't really care about what people say.  I think that Sharon Stone really deserved this Academy Award nomination and I hoped that she would win. I knew she wouldn't though.  This is Sharon Stone's best work and I think this role really showed that Sharon Stone is an Actress not just a bimbo.  Sharon Stone as Ginger McKenna and she electrified the screen and I think that she will someday win the Oscar!!"
"haweythetoon","2","5","12","5 February 2017"," Boring and Rubbish. They've ruined what potentially could have been a class film.
","Watching Casino for the first time and it's rubbish. I thought this would be awesome but I really can't get into it. <br/><br/>It's impossible to get into the lives of characters, they seem to just narrate themselves, then start narrating others, then the others take over and start narrating themselves and it just goes round in circles. I'm not even sure what's going on. Robert De Niro is running a casino, he's banned a few people, there's been a few fights and that's about it, I'm over an hour in and I really don't know where this is going. <br/><br/>Also, why does De Niro basically always seem to play himself? He's basically the same in every single film he's ever been in, apart from a couple where he's been slightly more angry than normal. More importantly though how has it taken me all this time to realise this? He's like the most boring actor ever. You only need to see one De Niro film and you've basically seen them all. I've still got the film playing, but it's basically background noise. When I've finished on facebook I'm turning it off and going to bed. This film has done nothing but made me angry. <br/><br/>2.5/10"
"roundso","1","13","42","1 February 2008"," movie casino
","A foul mouthed low life degenerate movie written by some foul mouthed talentless slime ball with a bunch of foul mouthed degenerates trying to pass themselves off as actors who if I never meet I will have missed nothing. Hollywood has become a cesspool of foul mouthed jerks with little or no talent. When I watched part of this movie on cable I finally turned the sound all the way down and watched the ending then I canceled the station. I have been a stage actor for 47 years and a musician who plays 15 different musical instruments and have done so for 44 years during my act I tell jokes and never once during my many years on the stage have I ever used profane or foul language."
"Boba_Fett1138","7","4","9","4 February 2006"," Moments of greatness but overall a flawed gangster epic that is still great to watch though.
","""Casino"" is by no means a bad movie but it rather is a flawed one, which is mainly due to the story and its characters. The first two-thirds of the movie is certainly great but after that the movie takes some negative turns and it loses some of its credibility and I lost some of my interested.<br/><br/>No question in my mind that Martin Scorsese is a great director but he however does push it at times with this movie. People compare this movie to ""Goodfellas"" for a good reason. Just like ""The King of Comedy"" and ""Bringing Out the Dead"" were similar in many ways to ""Taxi Driver"", ""Casino"" is on many ways similar to ""Goodfellas"". It's a tough gangster epic with lots of graphic violence, lot's of cursing and backstabbing characters. The main storyline is especially parallel to ""Goodfellas"". Yes, you can truly describe this movie as ""Goodfellas"" set in a Las Vegas casino in the '80's. Unfortunately the casino world is not as interesting to follow as the gangster world as portrayed in ""Goodfellas"", at least that's my opinion of it. The movie is too often about 'nothing' really. Style over substance you may say.<br/><br/>But also when you judge the movie on its own good you have to come to the conclusion that there are flaws in it. Sharon Stone is great in this movie but her character is distracting from the movie at times, especially towards the ending when almost the entire movie evolves around her character. It gets tiresome at times after a while and the movie loses some of its credibility because of that. There also are way too many characters introduced in the movie, which makes it hard to follow at times. I also never really got in to the character, not even the main characters. I couldn't really care for any of them and it was hard to understand and follow them at time. The movie is also too violent and graphic, even for my taste. It's a bit too much and some scene's are unbearable. Scorsese really pushed it there and should had hold back a little.<br/><br/>There's nothing wrong with the style of the movie. It's fast paced and wonderfully looking, also mainly thanks to the director of photography Robert Richardson but also of course to Martin Scorsese's stylish and unique way of directing and storytelling. Yes, there are some memorable sequences present in this movie, which certainly helps to make this movie a better one than most of the others in the same genre.<br/><br/>Also of course the presence of some well known good actors make this movie a good one to watch. Robert De Niro is never disappointing in the main lead and Joe Pesci yet again plays a typically hot tempered Joe Pesci role in which he always is just great to watch. The movie unfortunately under-uses James Woods. They could had done some more and better things with that wonderful actor.<br/><br/>Great to watch for the fans of the gangster genre. Overall a good, yet flawed gangster-epic that is certainly worth watching but not worthy of the high rating.<br/><br/>7/10<br/><br/>http://bobafett1138.blogspot.com/"
"moonspinner55","6","4","9","4 December 2005"," Mobsters in Vegas, as filtered through the ice-cold sensibilities of Martin Scorsese...
","From Nicholas Pileggi's factual book about a mobster's immorality and downfall in Las Vegas, NV from 1973 to 1983. Despite sweeping cinematography and palpable evil at nearly every plot-turn, ""Casino"" seems a ""Goodfellas"" retread. Robert De Niro is predictably good in the lead, but Joe Pesci, as De Niro's surly back-up, does nothing new and Sharon Stone, as De Niro's wife, is just the 'token woman', trying to build a character without much genuine material to work with (she's satisfactory). Director Martin Scorsese seems more interested in his characters' actions than their motivations, causing some confusion in the story and leaving many questions unanswered by the end. The film is fast-paced and entertaining, but it doesn't leave a heady imprint behind, and some of the violence verges on self-parody. **1/2 from ****"
"Arconada","6","3","6","27 August 2017"," Looking back
","I saw this movie 20 years after its initial release. Yes, I know, that is late. But it gave me the opportunity to look at it from a perspective where movie styles have changed. Did it stand the test of time? It is safe to say that this movie more or less concluded the typical mafia movie era, movies with overactive swearing gangster-types, Italian lingo, violence, extortion, addiction. I must say, watching this film gave me the feeling that I had seen it all before. This is a template movie, a template for the style, a template for the characters, a template for the violence, templates for practically everything. As a result everybody is behaving one-dimensional, behaving as expected, no character development. Joe Pesci is really a caricature of himself, Robert De Niro is flat. Sharon Stone her part is at times interesting to watch. All in all, this movie gets 6 out of 10 from me, mainly because the pace is okay."
"treeskier802","9","3","6","29 April 2007"," A Story About People I Could Care Less About, But It Works
","The characters in Casino are greedy and seedy crooks with hardly any good in them whatsoever. But with that said, the story (which is almost 3 darn hours long) moves in such a brilliant pace that you can put up with them. As expected, the acting by Pesci, De Niro, Stone, & Woods is great, but unbelievably every minor character in the film is also on the ball. But, alas, this is a Scorcese film, and as usual it is done to perfection. The camera angles and the cinematography of old Vegas is awesome. This film captures a piece of American history albeit a grimy part of it. I am not a huge fan of mob films nor am I all that interested in Las Vegas, but I was drawn into this story. Rating 9 of 10 stars."
"bobwal2-1","3","6","16","10 February 2007"," Great Cure For Insomnia
","To me, a shocking misfire from great director Martin Scorsese. This movie could have been great, but it was really miscast. Robert De Niro is a great actor, but he was wrong for this movie. For one, he doesn't even bear a slight resemblance to the real Ace Rothstein. He is just sleepwalking through the entire movie, and his cigarettes seem to be more animated than he is. Sharon Stone is good in her role, but she is just so unlikable that you don't feel any sympathy for her. Same for Joe Pesci. He has none of the humor that he brought to his role in ""Goodfellas"", where he played another mob psycho.<br/><br/>That is why I hate this movie, because all three lead actors are so unlikable that you don't care what happens to any of them. Only the supporting cast, led by Don Rickles and Alan King breathe any life into this movie. James Woods is great in his limited role as well. Funny how you sympathize more with his scumbag role than you do with the other three. Woods could have been the lead in this movie. It just goes on FOREVER, and there are long stretches where you feel like nothing happens. A great cure for insomnia.<br/><br/>This was the last Scorsese/De Niro film, but hopefully not the last. Scorsese seems to have gotten his balls back with ""The Departed"", and it would be great if someone would write a good script for these two."
"ShFo10","3","9","28","20 August 2001"," A waste
","I think it has been said plenty of times before, we've all seen this film before.  It was called ""Goodfellas"" and it was better.  Actually,  saw this film before ""Goodfellas"" and I still hated it.  Three hours long!<br/><br/>SPOILER ALERT The beginning, by all means, keeps you interested with all the work of the process of cisinos.  Looks like like a very rewarding business.  The voice overs of Robert De Niro and Joe Pesci are also well written eventhough we've been through this with Ray Liotta.  The direction starts out considerable. I thought the work was particularly good when De Niro is insulted with the subject of a penn and Pesci steps up by repeatedly stabbing the man out of line in the throat with his own penn.<br/><br/>Later, we get to meet Sharon Stone's character.  A prostitute who works for James Woods.  When De Niro lays his eyes on her making trouble for a mistake made at a crabbs table, he instantly sees something in her.  He convinces her to marry him and give up her job for the pimp.  He gives her a gift of millions of dollars worth in jewels.  What De Niro is not aware of, but becomes suspicious of, is that she is still secretely with the pimp with meetings and phone calls.  When they are caught at a restaurant, she msut plead for his life.<br/><br/>
Peci makes trouble in Vegas.  In one scene, he plays blackjack and throws vulgar remarks at the dealer while he throws the cards he recieves out.  In one scene they find a thief on the inside and spend days torturing him with with woodshop supplies untill they get names.  Eventually, Pesci works his way up to being band from Vegas completely.  The FBI eventually gets on to all of them.<br/><br/>
Sharon continues to be the perfect little wife, snorting coc and drinking away.  They have a daughter together who gets the luxuries of witnessing all of this right before her.  Eventually, she breaks out to find Woods, bringing their daughter with her.  While they're there, they make cash and get a good share of coc.  Eventually, De Niro tracks them to get their daughter back.  Saron, high and more out of it then ever sleams back when she breaks away from Woods.  While running an eran, she did the thoughtful thing of simply tighing their daughter up on her bed and leaving.  Sharon continually threatens to leave and the yerns for the jewels so that she can get money and dump De Niro.<br/><br/>
Rivalry starts up with De Niro and Pesci.  Pesci starts getting jobs on his own, still dodging the Feds who have gone as far as hring lip readers. Eventualy, Sharon finds her way into Pesci's arms and they have a short go for something.  Eventually, however, Sharon just schemes to get off cash and Pesci kicks the whore out.<br/><br/>
This film is based on a true story, yet seeses to be realistic.  There's a scene when a man at a blackjack table is caught counting cards.  He is brought out into a back room and they breack his hand with a hammar.  One very cardinal rule in any organization with publicity.  Always appeal.  To take a mafia tactic like that on an ordinary civilian, would be desastorous for business.  People would be disgusted.  Thaty doesn't seem to bother the story, however.  Even though it should.<br/><br/>
Pesci's sharacter couldn't be more exactly like his character Tommy from ""Goodfellas"".  Still cold blooded.  Still aggressive and unreasonable.  The most noble character in the film is De Niro.  I can't even get into how annoying Sharon Stone got, whether it was sincere or a good performance, it just got old, stupid, and aggravating.  Ya want De Niro to just simply draw his gun and blow her to bits, but he won't because after all thiss ""I love her.""  This after she bardged into his house to get the key to the bank where she can collect her wealth.<br/><br/>
Yes, the film is violent and gorey.  They should have spent much more time on that then all the other crap that is boring and annoying, not gripping. I'm glad to see that it didn't go on to any real success.  An osar nomination for Sharon and four stars from Roger Ebert who is simply in love with Scorsese.  That's all except for, I believe, a script nomination which I certainly don't appove of, other good review that may have come up, and, of course, the movie goers.  It's a shame so many of them likd this film. Plenty of other good or great mafia films out there.  ""Goodfellas"", ""Bugsy"", all three of ""The Godfathers"", and probably much more.  This is certainly a waste of time and it seems like a considerable deal of effort went into it. Too bad."
"Mr. OpEd","1","12","41","19 February 1999"," One of the great ""why bother"" films of the 90s
","All the talent is there. But aside from Stone, we've seen it all before (and usually better). I guess if it were about an hour shorter and the dialog didn't suffer from banality and the pacing weren't so slack, it might be just about OK, but nothing great. Ridiculously gory (think The Wild Bunch, but without the style). Obviously some loved this film, though I've never met anyone in person who did. The few I know who have seen it basically thought it was a waste of time, a disgusting waste at that."
"bob the moo","Null","6","17","30 January 2002"," Scorsese tries to do a Goodfellas 2 but forgets to give substance to his style
","The rise (and fall) of casino boss Ace Rothstein in 1970's Las Vegas.  The film charts Ace's struggle in love with money hungry Ginger McKenna and his struggles to control his business with the violent influence of partner and friend Nicky Santoro.<br/><br/>This is very much a rerun of Goodfellas - the running time, the heavy style of Scorsese, the cast, the soundtrack, the violence.  However here the story is so thin that it is really stretched to breaking point.  The first half is mainly just action, heavily stylised scenes with De Niro's voice over giving it a vague direction.  The plot kicks in in the second half with Rothstein's empire crumbling in parallel with his relationship with Ginger.  The action is pretty good, but the lack of narrative is a big problem.<br/><br/>In Goodfellas, Scorsese's tricks seemed to be the icing on a very, very good cake.  Here they seem to be a end onto themselves.  Similarly Pesci's performance is very much a turned up version of his Tommy.  Scorsese's tricks, tracking shots and soundtrack all seem to be wasted here - as if he was looking for an excuse to do his visual stuff without needing a strong story.<br/><br/>Overall this is an unfortunate version of Goodfellas.  Visually it is great but without a strong story it feels very empty and shallow - After Raging Bull and Goodfellas I didn't think Scorsese, De Niro and Pesci could do a bad movie.  Unfortunately here it is."
"TheLittleSongbird","10","4","10","17 June 2011"," Hugely underrated and very compelling film
","I don't consider Casino Scorsese's very best film(Goodfellas is my personal favourite), but it is a fantastic film and definitely one to see. It is shocking, disturbing and unflinching in places, particularly the part where a head gets squeezed in a vice, but that added to the atmosphere rather than distracted from it.<br/><br/>Casino is brilliantly made too. I loved the setting, the cinematography and editing are outstanding and never take away from the atmosphere, and Martin Scorsese's direction is superb. The realism the film has is always absorbing, the subplots that form the story are intriguing and the characters are adeptly drawn.<br/><br/>The story for me has seldom a dull moment, not with the subplots as intriguing as they are, how well made it is, how good the characters and acting are. The characters also are deliberately less endearing than are seen with Goodfellas, making it perhaps a more even portrayal of unorganised crime, but the decision to do that paid off. The acting is equally impressive. Robert DeNiro the great actor he is is incredibly charismatic, Joe Pesci gives his best performance in one of his more meatier roles and Sharon Stone(who has never been this good or even sexy before) is a revelation in a very demanding role.<br/><br/>Overall, hugely compelling and underrated. 10/10 Bethany Cox"
"Theo Robertson","6","8","26","21 November 2002"," An Inferior Reworking Of GOODFELLAS
","CASINO  is by no means a bad film but I`m left with with the distinct impression that I`d seen it all before , and it`s not the first time director Martin Scorsese has done this  , remember THE KING OF COMEDY is an inferior remake of TAXI DRIVER . Robert De Niro plays a very similar role as he did in GOODFELLAS , Joe Pesci plays more or less the same role that earned him an oscar with GOODFELLAS while Scorsese uses the same directorial techniques as he used in GOODFELLAS , but GOODFELLAS is by far the superior film .<br/><br/>Taken on it`s own CASINO is good . On first seeing it I could remember all the great scenes like the choice between getting the money or the hammer , the cowboy with his feet on the chair ,  the  "" Enjoy your meal officers "" the scenes of extreme violence and the extremely witty caption of "" A few years back "" . However seeing it again a couple of years later I realised this film is about an hour too long and became very irritated by myriad of scenes composed of flashy camera work and voice overs ***** SPOILER ****** Most irritating of all if Joe Pesci`s character gets killed at the end how is able to do voice overs in the flashbacks ?"
"topcat-1","1","12","44","10 October 2005"," Overrated
","You really have to be an unbridled fan of mobster movies to like this. I will admit I only watched the first 40 minutes because it was so bad. I decided to give it a shot because of all the glowing reviews here at IMDb. Big mistake. The people that wrote those reviews are probably the same sort of people who dress up in Jedi costumes and wait for days in front of theaters for the next opening. I admit I am not a fan of the genre, having watched 20 minutes of one of the Godfathers and less than that of The Sopranos. The characters are cardboard, overly romanticized, embarrassingly conforming to what someone thinks the stereotype is, and the dialogue is pitiful. Scorcese ought to try making a real movie instead of recycling this gangster swill. Mean Streets is the only thing of his I've sat through because it was gritty and real. Everything since - hogwash. You would be better off watching the old gangster movies with Bogart or Cagney or Edward G. Robinson. They were far more believable and at least you and they knew they were acting. Better plots and dialogue too."
